label,nodeType,order,path,price,link,imageLink,description
Chinese Platter With Noodles/Rice,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",230, ,,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,
Mango Shake,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99,https://drive.google.com/file/d/1GuSXG_n0eiI0Wv_5z5lA4V93edCGPgOl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoShake.jpg,
Strawberry,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99, ,,
Vanilla,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99, ,,
Pineapple,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99, ,,
Butterscotch,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99, ,,
Chocolate,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",99,https://drive.google.com/file/d/1vbhRpgGOEXu0lFsV4zyilBdw7b0WEMlg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chocolate.jpg,
Iced Cappuccino,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",120, ,,
Iced Mocha,ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",110, ,,
Cafe Frappe,ProductType,12,"Inventory,Food,Restaurant,Beverages,Vegeterian,",110, ,,
Cold Coffee,ProductType,13,"Inventory,Food,Restaurant,Beverages,Vegeterian,",90,https://drive.google.com/file/d/12q3woJzjR7FpBQfmLThIsX0ExUZ8wRPo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffee.jpg,
Cappuccino,ProductType,14,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,https://drive.google.com/file/d/1i6vzef5SsIbTe9pv5_HQssODTUyGe7r1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Cappuccino.jpg,
Sundaes,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DoubleChocolateSundae.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sundaes,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sundaes,",,,,
Hot Choco Fudge,ProductType,4,"Inventory,Food,Restaurant,Sundaes,Vegeterian,",95,https://drive.google.com/file/d/1cOBb6UCUIT4yRURjKoTcWoFOJPpBjPd7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CaféFrappe.jpg,
Choco Nuts,ProductType,5,"Inventory,Food,Restaurant,Sundaes,Vegeterian,",95,https://drive.google.com/file/d/1j3OTcx281yqOksm4SlFtdIfu8UGCx4PJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocoNuts.jpg,
Whippy Strawberry,ProductType,6,"Inventory,Food,Restaurant,Sundaes,Vegeterian,",95,https://drive.google.com/file/d/12-4gmbUZ_Y2ccQ3lWpOnkUex3nI7uaIt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Whippy-Strawberry.jpg,
Chocolate Delight,ProductType,7,"Inventory,Food,Restaurant,Sundaes,Vegeterian,",105,https://drive.google.com/file/d/1EM-Cze2xFwS4CVzx1p3JnLmSVZHXnQIU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateDelight.jpg,
Desserts,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Desserts.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Desserts,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Desserts,",,,,
Death By Chocolate with Vanilla Ice Cream,ProductType,4,"Inventory,Food,Restaurant,Desserts,Vegeterian,",140,https://drive.google.com/file/d/1r6tzEyfvVlB2q3I2QHc96IOnIvGeBRRW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DeathByChocolatewithVanillaIceCream.jpg,
Brownie with Ice Cream,ProductType,5,"Inventory,Food,Restaurant,Desserts,Vegeterian,",120,https://drive.google.com/file/d/1IHZwUI9GO_0ZcwFhtFMhMLaSw5_BUw8p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BrowniewithIceCream.jpg,
Sizzling Hot Brownie,ProductType,6,"Inventory,Food,Restaurant,Desserts,Vegeterian,",210,https://drive.google.com/file/d/1tZliaUXJyxkSqR9BQSobfge4-Wl0bDs3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sizzling-Hot-Brownie.jpg,
Fruit Brownie Sp Item,ProductType,7,"Inventory,Food,Restaurant,Desserts,Vegeterian,",220, ,,
Cakes,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocolateCake.png,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Cakes,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Cakes,",,,,
Pineapple,ProductType,4,"Inventory,Food,Restaurant,Cakes,Vegeterian,",550,,,
Pineapple 1kg,ProductUnit,5,"Inventory,Food,Restaurant,Cakes,Vegeterian,Pineapple,",550,https://drive.google.com/file/d/1wOAQoGIfjAw76gh2HYqxgKePqAYyO8kC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pineapple-1kg.jpg,
Black Forest,ProductType,6,"Inventory,Food,Restaurant,Cakes,Vegeterian,",570,,,
Black Forest 1kg,ProductUnit,7,"Inventory,Food,Restaurant,Cakes,Vegeterian,Black Forest,",570,https://drive.google.com/file/d/14CXISNFBWp8xw5A3iLAN4MNXla1n57ok/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackForest1kg.jpg,
Kaju Butterscotch,ProductType,8,"Inventory,Food,Restaurant,Cakes,Vegeterian,",600,,,
Kaju Butterscotch 1kg,ProductUnit,9,"Inventory,Food,Restaurant,Cakes,Vegeterian,Kaju Butterscotch,",600, ,,
Chocolate Truffle,ProductType,10,"Inventory,Food,Restaurant,Cakes,Vegeterian,",670,,,
Chocolate Truffle 1kg,ProductUnit,11,"Inventory,Food,Restaurant,Cakes,Vegeterian,Chocolate Truffle,",670,https://drive.google.com/file/d/1IzMzF7sAxbSdKdRXmdJRLy5NBlKdYxcD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateTruffle1kg.png,
Pineapple,ProductType,12,"Inventory,Food,Restaurant,Cakes,Vegeterian,",250,,,
Pineapple 1/2kg,ProductUnit,13,"Inventory,Food,Restaurant,Cakes,Vegeterian,Pineapple,",250, ,,
Black Forest,ProductType,14,"Inventory,Food,Restaurant,Cakes,Vegeterian,",300,https://drive.google.com/file/d/1tR6fwzAKgv7ca9NID_pvaXhonN4-0-ai/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackForest.jpg,
Black Forest 1/2kg,ProductUnit,15,"Inventory,Food,Restaurant,Cakes,Vegeterian,Black Forest,",300, ,,
Kaju Butterscotch,ProductType,16,"Inventory,Food,Restaurant,Cakes,Vegeterian,",340,,,
Kaju Butterscotch 1/2kg,ProductUnit,17,"Inventory,Food,Restaurant,Cakes,Vegeterian,Kaju Butterscotch,",340, ,,
Chocolate Truffle,ProductType,18,"Inventory,Food,Restaurant,Cakes,Vegeterian,",370,,,
Chocolate Truffle 1/2kg,ProductUnit,19,"Inventory,Food,Restaurant,Cakes,Vegeterian,Chocolate Truffle,",370, ,,
Chocochips,ProductType,20,"Inventory,Food,Restaurant,Cakes,Vegeterian,",380,,,
Chocochips 1/2kg,ProductUnit,21,"Inventory,Food,Restaurant,Cakes,Vegeterian,Chocochips,",380, ,,
Death By Chocolate,ProductType,22,"Inventory,Food,Restaurant,Cakes,Vegeterian,",450,,,
Death By Chocolate 1/2kg,ProductUnit,23,"Inventory,Food,Restaurant,Cakes,Vegeterian,Death By Chocolate,",450, ,,
White Forest,ProductType,24,"Inventory,Food,Restaurant,Cakes,Vegeterian,",400,,,
White Forest 1/2kg,ProductUnit,25,"Inventory,Food,Restaurant,Cakes,Vegeterian,White Forest,",400, ,,
Coffee Chocolate Butterscotch,ProductType,26,"Inventory,Food,Restaurant,Cakes,Vegeterian,",350,,,
Coffee Chocolate Butterscotch 1/2kg,ProductUnit,27,"Inventory,Food,Restaurant,Cakes,Vegeterian,Coffee Chocolate Butterscotch,",350, ,,
Red Velvet,ProductType,28,"Inventory,Food,Restaurant,Cakes,Vegeterian,",450,,,
Red Velvet 1/2kg,ProductUnit,29,"Inventory,Food,Restaurant,Cakes,Vegeterian,Red Velvet,",450, ,,
Rasmalai,ProductType,30,"Inventory,Food,Restaurant,Cakes,Vegeterian,",360,,,
Rasmalai 1/2kg,ProductUnit,31,"Inventory,Food,Restaurant,Cakes,Vegeterian,Rasmalai,",360, ,,
Black Current,ProductType,32,"Inventory,Food,Restaurant,Cakes,Vegeterian,",330,,,
Black Current 1/2kg,ProductUnit,33,"Inventory,Food,Restaurant,Cakes,Vegeterian,Black Current,",330, ,,
Blueberry,ProductType,34,"Inventory,Food,Restaurant,Cakes,Vegeterian,",350,,,
Blueberry 1/2kg,ProductUnit,35,"Inventory,Food,Restaurant,Cakes,Vegeterian,Blueberry,",350, ,,
Strawberry Forest,ProductType,36,"Inventory,Food,Restaurant,Cakes,Vegeterian,",340,,,
Strawberry Forest 1/2kg,ProductUnit,37,"Inventory,Food,Restaurant,Cakes,Vegeterian,Strawberry Forest,",340, ,,
Pestries,ProductClass,1,"Inventory,Food,Restaurant,",,,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pestries,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pestries,",,,,
Pineapple,ProductType,4,"Inventory,Food,Restaurant,Pestries,Vegeterian,",50, ,,
Black Forest,ProductType,5,"Inventory,Food,Restaurant,Pestries,Vegeterian,",60,https://drive.google.com/file/d/1tR6fwzAKgv7ca9NID_pvaXhonN4-0-ai/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackForest.jpg,
Rashmalai,ProductType,6,"Inventory,Food,Restaurant,Pestries,Vegeterian,",60,https://drive.google.com/file/d/1gSiduy_iW05kQd265gcpAIrHa06ecQUM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rashmalai.jpg,
Kaju Butterscotch,ProductType,7,"Inventory,Food,Restaurant,Pestries,Vegeterian,",60,https://drive.google.com/file/d/14xLRXYlMiZVu3EC4ozSci9ctZS-qM5uW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuButterscotch.jpg,
Chocolate Truffle,ProductType,8,"Inventory,Food,Restaurant,Pestries,Vegeterian,",70,https://drive.google.com/file/d/1OK52W9pmPOO5yQJ9qNksSNb9Do-vrueS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateTruffle.png,
Chocochips,ProductType,9,"Inventory,Food,Restaurant,Pestries,Vegeterian,",80,https://drive.google.com/file/d/1iWOwLOGoR-HZOGpw37LzD52rwSuYEhq0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chocochips.jpg,
Death By Chocolate,ProductType,10,"Inventory,Food,Restaurant,Pestries,Vegeterian,",80,https://drive.google.com/file/d/1DMGQmjpFTFg8kj0XBfqz3tSEnrrSOQUD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DeathByChocolate.jpg,
Coffee Chocolate Butterscotch,ProductType,11,"Inventory,Food,Restaurant,Pestries,Vegeterian,",80,https://drive.google.com/file/d/1BgRyVjYstBLGI8s4PwrJbzKUzioj9ccs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CoffeeChocolateButterscotch.jpg,
Red Velvet,ProductType,12,"Inventory,Food,Restaurant,Pestries,Vegeterian,",100,https://drive.google.com/file/d/1ak-uVi5q0QyXDKjWvj0v7pHqyleDiZ5o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Red-Velvet.gif,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,
Veg Manchow Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",70,https://drive.google.com/file/d/1ZHfj80mG4nonkD938YcNcqpsbo76_3Bh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/vegManchowSoup.jpg,
Veg Hot and Sour Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",70,https://drive.google.com/file/d/1RIL99bCMMqIHSB6ATZlHsxi4D71vYOCP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegHotSourSoup.jpg,
Tomato Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",70,https://drive.google.com/file/d/1qhWW38vtbUr23w3F0uYayqtGNJhxmiYf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Soup.jpg,
Onion and Cheese Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",80,https://drive.google.com/file/d/1kMt72ZVZpKUsmhxKYXUDXxLbRj-WmmS3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OnionandCheeseSoup.jpg,
Italian Minestrone Vegetable and Pasta Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,https://drive.google.com/file/d/1_nnjbmOi-q3Af61Q9fNXVSsu2hb202YC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ItalianMinestroneVegetableandPastaSoup.jpg,
Mexican Bean and Tortilla soup,ProductType,9,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,https://drive.google.com/file/d/1DRrgoaAFQupk6w9INiq43oUYwTbmCrzJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MexicanBeanandTortillasoup.jpg,
Cheesy Vegetable Soup,ProductType,10,"Inventory,Food,Restaurant,Soups,Vegeterian,",90,https://drive.google.com/file/d/1m_s-Vjq3C-zgtx5o-1DlfmGxp4rvGpVr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img-2/CheesyVegetableSoup.jpg,
Moctails,ProductClass,1,"Inventory,Food,Restaurant,",,,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Moctails,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Moctails,",,,,
Blue Sky,ProductType,4,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90,https://drive.google.com/file/d/1I6j2nvvn-HkLNYjeB7LA1mhJ14ISpjka/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlueSkyMocktails.jpg,
Mandarin,ProductType,5,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90, ,,
Strawberry Mania,ProductType,6,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90, ,,
Dark Coke,ProductType,7,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90, ,,
Tango and Cash,ProductType,8,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90,https://drive.google.com/file/d/16-F77PvMg40RiKX0hTMsJrIZSURsoOE9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tango-and-Cash.jpg,
Frozen Mint,ProductType,9,"Inventory,Food,Restaurant,Moctails,Vegeterian,",90,https://drive.google.com/file/d/1XKbrE1oUNQZHHJNiLvf-cesCQzW07akK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FrozenMint.jpg,
Guava Shot,ProductType,10,"Inventory,Food,Restaurant,Moctails,Vegeterian,",110,https://drive.google.com/file/d/1mqLs7TXQf565eVUV4HzOAvMNp4RoQUAm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GuavaShot.jpg,
French Vanilla Kiss,ProductType,11,"Inventory,Food,Restaurant,Moctails,Vegeterian,",100, ,,
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,
French Fries,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,https://drive.google.com/file/d/1OkJBwMbikkeQriYIH41haxxTopeFdL7y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FrenchFries.jpg,
Peri Peri Fries,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,https://drive.google.com/file/d/1Xca3b3wbJDb1PAW3FCV9gz2n_PJ_nMGj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PeriPeriFries.jpg,
Garlic Fries,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,https://drive.google.com/file/d/1sCeFL1GiEKIXdMkwteKyTWX0osUbulBL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GarlicFries.jpg,
Cheese and Onion Foot Long,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110, ,,
Baked Beans and Cheese Foot Long,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110, ,,
Baby Corn and Mushroom Foot Long,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110, ,,
Spicy Paneer and Cheese Foot Long,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110, ,,
Pizzas,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220323/Pizzas.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pizzas,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pizzas,",,,,
Combi Veg,ProductType,4,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",165,https://drive.google.com/file/d/1h87x1AGkLCjTcPewnTv0-PHQGGXTW-2z/view?usp=sharing,,
Combi Veg 7th Inch,ProductUnit,5,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Combi Veg,",165, ,,
Combi Veg,ProductType,6,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",260,,,
Combi Veg 10th Inch,ProductUnit,7,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Combi Veg,",260, ,,
Veg Magic,ProductType,8,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",165,,,
Veg Magic 7th Inch,ProductUnit,9,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Veg Magic,",165,https://drive.google.com/file/d/1_WbbQMU_jGYBPm_rrOIsbi2KVFlJC43r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Magic-7th-Inch.jpg,
Veg Magic,ProductType,10,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",260,,,
Veg Magic 10th Inch,ProductUnit,11,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Veg Magic,",260,https://drive.google.com/file/d/1_WbbQMU_jGYBPm_rrOIsbi2KVFlJC43r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Magic-7th-Inch.jpg,
Lite 'n' Crisp,ProductType,12,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",170,,,
Lite 'n' Crisp 7th Inch,ProductUnit,13,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Lite 'n' Crisp,",170,https://drive.google.com/file/d/1RR2HCfHNv1awubyxlMfK0fBnW-1STm0w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LitenCrisp7thInch.jpg,
Lite 'n' Crisp,ProductType,14,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",270,,,
Lite 'n' Crisp 10th Inch,ProductUnit,15,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Lite 'n' Crisp,",270,https://drive.google.com/file/d/1RR2HCfHNv1awubyxlMfK0fBnW-1STm0w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LitenCrisp7thInch.jpg,
Chilly Potato Treat,ProductType,16,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",180,,,
Chilly Potato Treat 7th Inch,ProductUnit,17,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Chilly Potato Treat,",180,https://drive.google.com/file/d/1PcUY30TL3rPWY_n5R1WfBMxnRGRlguLv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPotatoTreat10thInch.JPG,
Chilly Potato Treat,ProductType,18,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",280,,,
Chilly Potato Treat 10th Inch,ProductUnit,19,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Chilly Potato Treat,",280,https://drive.google.com/file/d/1PcUY30TL3rPWY_n5R1WfBMxnRGRlguLv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPotatoTreat10thInch.JPG,
Tandoori Paneer Pizza,ProductType,20,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",190,https://drive.google.com/file/d/1cEBSKoVa2Km5N561EZJ1ubU9rj5WqHtN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Paneer-Pizza.jpg,
Tandoori Paneer Pizza 7th Inch,ProductUnit,21,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Tandoori Paneer Pizza,",190,https://drive.google.com/file/d/1DXcambqSX_h-MqbSesqgGbT4wOlJlPVp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Paneer-Pizza-10th-Inch.jpg,
Tandoori Paneer Pizza,ProductType,22,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",295,https://drive.google.com/file/d/1cEBSKoVa2Km5N561EZJ1ubU9rj5WqHtN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Paneer-Pizza.jpg,
Tandoori Paneer Pizza 10th Inch,ProductUnit,23,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Tandoori Paneer Pizza,",295,https://drive.google.com/file/d/1DXcambqSX_h-MqbSesqgGbT4wOlJlPVp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Paneer-Pizza-10th-Inch.jpg,
Mushroom Temptation,ProductType,24,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",180,,,
Mushroom Temptation 7th Inch,ProductUnit,25,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Mushroom Temptation,",180,https://drive.google.com/file/d/1IPKXpniRqOAt_cu4RL_Enkbog6nicJnv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomTemptation10thInch.jpg,
Mushroom Temptation,ProductType,26,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",290,,,
Mushroom Temptation 10th Inch,ProductUnit,27,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Mushroom Temptation,",290,https://drive.google.com/file/d/1IPKXpniRqOAt_cu4RL_Enkbog6nicJnv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomTemptation10thInch.jpg,
Chilly Paneer,ProductType,28,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",185,https://drive.google.com/file/d/1s190zTCQwpxBBJbLP7iZvPQAKgjnWk94/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPaneer.jpg,
Chilly Paneer 7th Inch,ProductUnit,29,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Chilly Paneer,",185,https://drive.google.com/file/d/17CEE2e9R6vWrzd9QRgPIaUjiSte0gFg0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPaneer10thInch.jpg,
Chilly Paneer,ProductType,30,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",300,https://drive.google.com/file/d/1s190zTCQwpxBBJbLP7iZvPQAKgjnWk94/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPaneer.jpg,
Chilly Paneer 10th Inch,ProductUnit,31,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Chilly Paneer,",300,https://drive.google.com/file/d/17CEE2e9R6vWrzd9QRgPIaUjiSte0gFg0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPaneer10thInch.jpg,
Corn Wonder,ProductType,32,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",175,,,
Corn Wonder 7th Inch,ProductUnit,33,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Corn Wonder,",175,https://drive.google.com/file/d/1STT8cXjzdpQHcLLDVUV7DzIeKyuUywp9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CornWonder10thInch.cms,
Corn Wonder,ProductType,34,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",270,,,
Corn Wonder 10th Inch,ProductUnit,35,"Inventory,Food,Restaurant,Pizzas,Vegeterian,Corn Wonder,",270,https://drive.google.com/file/d/1STT8cXjzdpQHcLLDVUV7DzIeKyuUywp9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CornWonder10thInch.cms,
Chaat Paneer,ProductType,36,"Inventory,Food,Restaurant,Pizzas,Vegeterian,",165,,,
