label,nodeType,order,path,price,ingredients,link,imageLink,description
Shev Bhaji,ProductType,14,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,"  thick masala sev, onion roasted, tomato chopped,
  Coriander,  ginger garlic paste,  garam masala,
  haldi,  mirch,  rai",https://drive.google.com/file/d/1-Iprfeqrb2krX2hW7Gw6pEN_1vSRJ4yX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shev-Bhaji.jpg,
Shev Bhaji (Black Gravy),ProductType,15,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,"  thick masala sev, onion roasted, tomato chopped,
  Coriander,  ginger garlic paste,  garam masala,
  haldi,  mirch,  rai",https://drive.google.com/file/d/1Xk5gbDls92vw79EKgFVy4dOFd6hujIwG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ShevBhajiBlackGravy.jpg,
Methi Bhaji,ProductType,16,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Methi k patte(chopped)bunches,oil , salt according to taste,red chilli powder th ,dhaniya powder  ,turmeri powder rd ,garam masala(optional),mustard seeds(rai),jeera, hing,kadi patta  leaves,lahsun(garlic) grated  pieces,corriander leaves(to garnish) ,tomato chopped,adrak(ginger) crushed",https://drive.google.com/file/d/1Q3tb6vZV_jXRk_qOM1hLikTSf6WIrYe1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MethiBhaji.jpg,
Chana Masala,ProductType,17,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Cholewhite chickpea soaked overnight  ,oil  ,
bay leaf  ,cinnamon stick  inch,cumin seeds  ,
asafoetidia hing  pinch,kashmiri chilli powder  ,
turmeric powder  ,coriander powder  ,
red chilli powder  ,aamchur powderdrymango powder  ",https://drive.google.com/file/d/1nZdItXvChE8U5tIvcRPEw-xj1k3IGUsu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaMasala.jpg,
Mutter Masala,ProductType,18,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Peas  bowls,Onion ,fine chopped  ,Tomato ,fine chopped  ,
Cumin seeds  ,Asafoetida  pinch,Oil  ,Coriander powder  ,
Red chilly powder  ,Turmaric powder  ,
Salt  ,Garam masala  ",https://drive.google.com/file/d/1D6JBIWfMqSqldc7NnCuZSfDFgkd8Bya1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MutterMasala.jpg,
Gobi Masala,ProductType,19,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Gobi  kgs,Chopped Onion  ,Ginger Garlic paste  ,
Curd  ,Garam Masala  ,Coriander Powder  ,
Cumin Powder  ,Bay Leaf  ,Shahi jeera  ,
Fenugreek leaves bunch,dried  ,Cream  ",https://drive.google.com/file/d/1COWKM46hafRmzQy4uTTfPIXcAvZaZF7a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiMasala.jpg,
Gobi Palak,ProductType,20,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1R1CL6u1Np5m08Q4gpwuYvEGjOiH7XLCN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/GobiPalak.jpg,
Gobi Tamato,ProductType,21,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1Bv7c1IJlxYKEd8MS_K1DyZQDCXEH63b9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiTamato.jpg,
Aloo Masala,ProductType,22,"Inventory,Food,Restaurant,Entree,Vegeterian,",110," gram potatoes cut in to cm slice, gram Onion finely chopped,
 gram tomato puree,  thick curd lightly beaten,
  cumin seed,  asafoetide,  ginger paste,
  garlic paste, balck cardamoms ,crushed,Salt to taste",https://drive.google.com/file/d/1OayDolO7_G7HBt7yyQDu_xyf9NVeXVQd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooMasala.jpg,
Aloo Gobi,ProductType,23,"Inventory,Food,Restaurant,Entree,Vegeterian,",110," kg cauliflower florets, potato chopped, tomato chopped,
  mustard seed,  red chilli powder,  salt,
  turmeric powder,  ginger grated",https://drive.google.com/file/d/1Uuw5SMoYhoRvHYS3NhDOTKkhMNUrcQyW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/AlooGobi.jpg,
Bhendi Masala,ProductType,24,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/19fqIuFOUUhUgkG8ydZ2ZF_cSaIi2c7DT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiMasala.jpg,
Plain Palak,ProductType,25,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1l_lWdGT9y7iznTgTKp31G5fzJjHu45Uv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PlainPalak.jpg,
Malai Methi Mutter,ProductType,26,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"  Basmati rice,  peas (mutter), onion chopped,
  methi Leaves finely chopped,
  chopped carrots,  chopped spring onion,
 green chillies finely chopped,  jeera,
  Coriander leaves finely chopped,  Oil,
   salt or as per your taste",https://drive.google.com/file/d/1fynBL-2NzUcLrYlvgtrKbbB5sGGCeFL3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiMethiMutter.jpg,
Aloo Mutter,ProductType,27,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/19YNKlvAvT3I_Fai-s4CDdCRupTBvXJTF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooMutter.jpg,
Besan Pithala,ProductType,28,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1ls2FiZusaMarqRal6KMw2nHPWuZME9FO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/BesanPithala.jpg,
Shevga Special,ProductType,29,"Inventory,Food,Restaurant,Entree,Vegeterian,",130,,https://drive.google.com/file/d/1bdmAYBzs0VInwK4BZUwjJfFS81nSbrao/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ShevgaSpecial.jpg,
Soyabean Masala,ProductType,30,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,https://drive.google.com/file/d/1XJaHLE_WmdYQz2tocg2xXzmrZfS11UJo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-Masala.jpg,
Paneer Masala,ProductType,31,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"Paneer  ,onion  ,green chillies  ,
Ginger Garlic Paste  ,tomato  ,
Chilly Powder  ,Garam Masala Powder  ,
Coriander Powder  ,Coriander Leaves  ",https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg,
Paneer Mutter,ProductType,32,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"Paneer  Grams,Green peas   ,
Ginger garlic paste   ,Onion sliced   ,
Fresh Tomato puree    ( medium tomatoes),
Green chillies   to ,Turmeric powder   ,
Chilli powder   ,Garam masala   ,
Coriander powder   ,Oil   tablespoon",https://drive.google.com/file/d/16-YuLKQTtV-87TY7tLqWc-c_AkAvoTUN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMutter.jpg,
Paneer Palak,ProductType,33,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"palak  ,garlic paste  ,onion finally chopped  ,
green chili finally chopped  bowls,paneer cubes  ,
sugar  ,soda powder  ,salt  ,garam masala  ,
turmeric powder  ,ed chili powder  ,
Tomato finally chopped  ",https://drive.google.com/file/d/1P1n-85_iUwroGyq6OtVU04Y9q19iKe7T/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPalak.jpg,
Paneer Butter,ProductType,34,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Paneer  ,onion  ,tomato  ,Cashew  ,
Chilly  ,Chilly powder  ,turmeric powder  ,
Garam masala  ,Butter  ",https://drive.google.com/file/d/1Yne-Ud4IjCtH3X5aguD4hVeJkgdgDCsa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButter.jpg,
Shahi Paneer,ProductType,35,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"  paneer,onions diced,  tomatoes, ginger garlic paste,
green chillies chopped, salt, garam masala,
 soaked cashews, cream,th  milk,
 paneer masala",https://drive.google.com/file/d/15ewjBYijJzsvJfnokYZXpXVvYnSXO8Qs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ShahiPaneer.jpg,
Paneer Kofta,ProductType,36,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,Paneer g Khoa g Cashews  Blanched Almonds  Chopped onion  Chopped tomato  Sugar  (optionally) Cream   All purpose flour   Ginger  Green chilly  Chopped coriander   Kasoori Methi  Turmerik powder  Dry coriander powder  Garam masala   Salt to taste Oil   for frying,https://drive.google.com/file/d/1KcYDcZ4QMe9pvL3rJhN3-ef5umFHRmhR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKofta.jpg,
Paneer Tikka,ProductType,37,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"  Hung Curd,  Ginger Garlic Paste,
  Salt,  Garam Masala,  Red Chilli Powder,
  Tandoori Masala, small pinch of Tandoori Colour,
 brushes of Oil for basting, Onion",https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg,
Kaju Paneer,ProductType,38,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,"Paneer  , onion chopped, tomato chopped,
Bey leave ,Jeera  , long,Salt   ,
Red chili powder  , green chili,Dalchini  tukda,
Ginger paste ",https://drive.google.com/file/d/1-dUngyHHTEXNMJ5tqp_kXw22kP-eGWYD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuPaneer.jpg,
Paneer Kadhai,ProductType,39,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Paneer  g cut in large equal sized cubes, slit green chilies, sliced onion,
 tomatoes sliced (deseeded), capsicum sliced,  cumin seeds,
  onion seedskalonji,  turmeric powder,  kashmiri chili powder,
  coriander powder,  cumin powder,  fennel seed powder,
  kasoori methi powder",https://drive.google.com/file/d/1v425-MjIQO41Ia8kdpAppuD9KKbVQJCt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKadhai.jpg,
Paneer Butter Masala (Sweet),ProductType,40,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Paneer  kgs,onions  ,tomatoes  ,
Khare Garam Masale  ,Cream  ,
Butter  ,Cashew Paste  ,Oil  ,
Salt   ,Ginger Garlic Paste  ",https://drive.google.com/file/d/1YV3_Wu6IBhATjLgWBiR4wgAodWEhMR-G/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerButterMasalaSweet.jpg,
Malai Kofta,ProductType,41,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"  rice, potatoes boiled, green chilli chopped,
  coriander leaves,  salt,
  dry mango pwd,  garm masala,
  red chilli pwd, drop yellow colour,  fresh cream,
  kishmish, onion paste, tometo paste",https://drive.google.com/file/d/1VLPs06se6YOpnFqheEoxjS2W43ntezp8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiKofta.jpg,
Paneer Bhurji,ProductType,42,"Inventory,Food,Restaurant,Entree,Vegeterian,",170," litre milk, pinch of citric acid, onion, tomatoes,
  ginger garlic paste,  red chilli powder,
  haldi,  dhania powder,  garam masala,
  pav bhaji masala",https://drive.google.com/file/d/1LZZA3_svXkXtLnQWAZxfqenp_2-30QI-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerBhurji.jpg,
Navratan Kurma,ProductType,43,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,"Basmati rice  ,Fried sliced onion  ,
Cottage cheese  paneer cubes  ,chopped beans  ,
Chopped carrot  ,chopped capsicum  ,
Peas  ,Almond  ,Cashew nuts  ,
Raisins  bowls",https://drive.google.com/file/d/18Q7T0b7Twnfayve-ZnkVlCo76z3eW1cd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NavratanKurma.png,
Kaju Curry,ProductType,44,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,"  ghee  clarified butter, rd  cashew  kaju, whole,
  oil,  jeera  cumin, inch cinnamon stick,
½ onion, finely chopped,½  turmeric  haldi,
  kashmiri red chilli powder  lal mirch powder,
½  coriander powder",https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg,
Krushna Special Fry,ProductType,45,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,, ,,
Mushroom Masala,ProductType,46,"Inventory,Food,Restaurant,Entree,Vegeterian,",150," button mushrooms (sliced), large onion finely chopped,
 tomato,  green chilly paste,  ginger garlic paste,
  garam masala powder,  turmeric powder,
  kashmiri red chilly powder,  cumin powder",https://drive.google.com/file/d/1lxiJ7KE2cIt_oraf27eM76_VxZCeFywA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomMasala.jpg,
Mushroom Makhani,ProductType,47,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1I1MyKF3Nort44eiDIhXr9iABz5ZhnUht/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MushroomMakhani.jpg,
Veg Kofta,ProductType,48,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Cauliflower Florets  ,green peas  ,
chopped carrots  ,chopped Green Beans  ,
diced Capsicum  ,Shredded Paneer  ,
green chilli  ,Coriander Leaves  ,
Besan  ,Coriander Powder  ",https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg,
Veg Jaypuri,ProductType,49,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/11j3bpSkEM8RKcGYrqF5M9hES9slBVvQa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Jaypuri.jpg,
Veg Kolhapuri,ProductType,50,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"dry grated Coconut  ,onion  ,
Tomatoes finely chopped  ,ginger garlic paste  ,
Coriander seeds  ,Whole garammasala: Cardamom  ,
cloves  ,cinnamon  ,shahi jeera  ,
star anise  ,black peppers  ",https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg,
Lasooni Methi Dry,ProductType,51,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1170JiiteD-R6S-NxKYLIjISirTWdWQnq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/LasooniMethiDry.jpg,
Veg Bhuna,ProductType,52,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,https://drive.google.com/file/d/12tHTD9SDwoAQIGhjJS9ylmvJ6tWZHFzc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Bhuna.jpg,
Paneer Khima,ProductType,53,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,https://drive.google.com/file/d/1CuBSVNOUpuw2Ph1pJAi8S_e152iYMors/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerKhima.jpg,
Veg Anguri,ProductType,54,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1MuS4CCT9hHuPaIDuw0kbUVNNZiutzfnG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegAnguri.jpg,
Dal Fry,ProductType,55,"Inventory,Food,Restaurant,Entree,Vegeterian,",95,"  moong dal,  masoor dal, dry red chilies,
 garlic cloves finely minced,
 garlic cloves peeled and lightly smashed, bay leaf,
 onion sliced vertically,  mustard seeds,
  cumin seeds,  hing",https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,
Butter Dal Fry,ProductType,56,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,,https://drive.google.com/file/d/1BgEdfz1Yr29_ISbzBVk6eQVr9v_-bZHO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterDalfry.jpg,
Dal Kolhapuri,ProductType,57,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,,https://drive.google.com/file/d/1xrOq7mnzkFDeljYtoKkbDC4HMKFbZsJH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKolhapuri.jpg,
Dal Tadka,ProductType,58,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"masoor Dal  ,arhar Dal  ,
yellow moong Dal  ,For tadka : cloves garlic  ,
tomatoes chopped (without skin) or grated  ,
Green chilies  ,Dry Red chilies  ,
haldi  ,jeera  ,red chili powder  ,
garam masala powder  ",https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,
Jeera Dal,ProductType,59,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,"Masoor Dal  ,Tuwar Dal  ,Dry Red Chilli  ,
turmeric powder  ,Asafoetida  ,Cumin Seeds  ,
green chilli  ,Coriander leaves  sprig,
Garlic chopped  ,Ghee  ,Salt as per taste  ",https://drive.google.com/file/d/1EJ7aQXFCzNGyeOGe3YgKlynwaIM20zh1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraDal.jpg,
Dal Methi,ProductType,60,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,"Fresh fenugreekmethi leaves  ,Masoor dal  ,
Oil  ,Mustard  ,Split urad dal  ,
Cumin  ,Red chilli  ,green chilli  ,
Onion sliced  ,Grated garlic  ,",https://drive.google.com/file/d/1nq9PyofwK5-hx9Dl-eJYxx9rubFxJeiX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalMethi.jpg,
Special Thali,ProductType,61,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1ThRXYcXkRFqww4BJjcz-W3Jf9UplZfE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Super-Deluxe-Thali.jpg,
