label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Lasuni Paneer Tikka Dry,ProductType,8,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1XSVBwSqaLSVrBWVlFfF5O8cF1NOZ9sQn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/LasuniPaneerTikkaDry.jpg,,
Ajwani Paneer Tikka Dry,ProductType,9,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",250,,https://drive.google.com/file/d/10xl6y_sMZlJPvqb_cSgqx302tzXY_h7j/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/AjwaniPaneerTikkaDry.jpg,,
Tandoori Gobi Dry,ProductType,10,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1c3-IyBeKFf3Rxwcvk62EXcsDd06FK0f-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/TandooriGobiDry.jpg,,
Veg Platter Tandoori,ProductType,11,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",320,,,,,
Schezwan Paneer Tikka Dry,ProductType,12,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1CjP28-HDGCvj_kuKkHZifgxwuwwIC5X9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/SchezwanPaneerTikkaDry.jpg,,
Sizzlers,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1gMl8okzWmJEbl3fiCbOve3dcr2VOn3_W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Sizzlers.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sizzlers,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sizzlers,",,,,,,
Veg Sizzler,ProductType,4,"Inventory,Food,Restaurant,Sizzlers,Vegeterian,",250,,https://drive.google.com/file/d/12s4KO_heQ-X8UOEkBIu7D1tiHtBiNe_P/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSizzler.jpg,250,250
Paneer Stick Sizzler,ProductType,5,"Inventory,Food,Restaurant,Sizzlers,Vegeterian,",250,,https://drive.google.com/file/d/1dsw4xjy3eyr-dpKSRa3A9sNn7HG3y7Mh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerStickSizzler.jpg,250,250
Paneer Hot Pan,ProductType,6,"Inventory,Food,Restaurant,Sizzlers,Vegeterian,",250,,https://drive.google.com/file/d/10OuWGSX7p3KTSYain9T4xscZVc9_eCeW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerHotPan.jpg,250,250
Babycorn Sizzler,ProductType,7,"Inventory,Food,Restaurant,Sizzlers,Vegeterian,",250,,,,250,250
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,,
Steam Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",130,,https://drive.google.com/file/d/1JwfmCVcMa9KTZbWP9pCn79TsIEWL0c1s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SteamRice.jpg,,
Jeera Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",140,,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,,
Veg Pulao,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",180,,https://drive.google.com/file/d/1Q9y5vfasmuYAjDTQOc6uFluyeWQ-5t2O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPulao.jpg,,
Veg Tawa Pulao,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",190,,https://drive.google.com/file/d/1sxesBQ-VqW6l9S61gsdtutdKEFGr2srn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegTawaPulao.jpg,,
Kashmiri Pulao,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",200,,https://drive.google.com/file/d/1z_cai95g4sw4LCnZ1gTz9BuyPp3DtYTz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KashmiriPulao.jpg,,
Paneer Pulao,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",200,,https://drive.google.com/file/d/1BMu_LvVdCx-vcZYzgrHSj26qNmwKp4oM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPulao.jpg,,
Veg Biryani,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",190,,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,,
Special Hyderabadi Dum Biryani,ProductType,11,"Inventory,Food,Restaurant,Rice,Vegeterian,",210,,https://drive.google.com/file/d/149hZXYBX0A4_IKWVr8CzyRiPcFjndO5L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/SpecialHyderabadiDumBiryani.jpg,,
Paneer Biryani,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",210,,https://drive.google.com/file/d/1GJ0GQtWNHrDfVgW8xKFItYLqYTmbzJLe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerBiryani.jpg,,
Masala Rice,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",170,,https://drive.google.com/file/d/1f42W8I8vF2MKOR1_NEpVKeDqUYYxbwXH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRice.jpg,,
Curd Rice,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",170,,https://drive.google.com/file/d/1vBvzMDzVFIOmHhoFGfSV2bWWfqhHbujJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CurdRice.jpg,,
Kaju Biryani,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",220,,https://drive.google.com/file/d/1WDhWEhhoPQ9CHktdFn8Vofoncg4MOqAX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/KajuBiryani.jpg,,
Mushroom Biryani,ProductType,16,"Inventory,Food,Restaurant,Rice,Vegeterian,",220,,https://drive.google.com/file/d/1mb5Zqy6joLGJk3l0Tyi0xm20WBsc7NGa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/MushroomBiryani.jpg,,
Lemon Rice,ProductType,17,"Inventory,Food,Restaurant,Rice,Vegeterian,",185,,https://drive.google.com/file/d/1aD_YXqc1g1Uyv8R8KOqJaimBkn8woDNH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LemonRice.jpg,,
Dal Khichdi,ProductType,18,"Inventory,Food,Restaurant,Rice,Vegeterian,",185,,https://drive.google.com/file/d/1eYgIjQw-U3ZGT8GEPhcg9KZJWnc7BvLu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichdi.jpg,185,185
Palak Khichdi,ProductType,19,"Inventory,Food,Restaurant,Rice,Vegeterian,",185,,https://drive.google.com/file/d/1vZtmV-BC0j41rmRmP_dM_d7IU137_7sc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PalakKhichdi.jpg,,
Ghee Rice,ProductType,20,"Inventory,Food,Restaurant,Rice,Vegeterian,",185,,https://drive.google.com/file/d/1yqzVJna-52lEGlbZY85h_SPhBDCFU8GH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GheeRice.jpg,185,185
Main Course,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1m5XsBb7LQLRcRXeE4fsSnXTi-B3tSBuH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MainCourse.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Main Course,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Main Course,",,,,,,
Chole Bhature,ProductType,4,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1zHkLxkd5c-z-G7sEpynxo5N2msZ3VNBI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CholeBhature.jpg,,
Dal Fry,ProductType,5,"Inventory,Food,Restaurant,Main Course,Vegeterian,",150,,https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,180,180
Dal Tadka,ProductType,6,"Inventory,Food,Restaurant,Main Course,Vegeterian,",160,,https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,190,190
Nargis Kofta,ProductType,7,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1caA_Q3p4SKPESr6_NhypARbvGAR74tQB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NargisKofta.jpg,210,210
Veg Kofta,ProductType,8,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg,210,210
Peshawari Kofta,ProductType,9,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1pAWwLKxNqcjV1dCd-Gz_NQ--q859Dhkn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PeshawariKofta.jpg,210,210
Shevga Maratha,ProductType,10,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,, ,,190,190
Shevga Masala,ProductType,11,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1PLNegM8wBDLPbjDiiekLmoOYgxcpkeAj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevga-Masala.jpg,,
Shevga Haldi,ProductType,12,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1CAIlO7sD9w9pKABW2JVzDkOhYDQqT3HP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ShevgaHaldi.jpg,190,190
Shev Bhaji,ProductType,13,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1-Iprfeqrb2krX2hW7Gw6pEN_1vSRJ4yX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shev-Bhaji.jpg,180,180
Varadi Kofta,ProductType,14,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1VFTruSf6W5jaJnbSEgFp2Nm-lIMBzNCG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Varadi.jpg,190,190
Aser Vadi,ProductType,15,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,,,190,190
Akkha Masoor,ProductType,16,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/150z-VCZWRTEUBrhX7cAeIKggIPNu6UhY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food122021/AkkhaMasoor.jpg,180,180
Matki Masala,ProductType,17,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1Rkde83_ZidHQIBT5A9z34-kzUFm4EJNb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MatkiMasala.jpg,,
Veg Anda Curry,ProductType,18,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/18C0IFUovAUNodzfNJLpDHWfq0xMzyTPG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegAndaCurry.jpg,,
Kadi Pakoda,ProductType,19,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/13G6c4iFeYiBf59kW0Ss0_nP0m-JAnJ22/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/punjabi-kadhi-pakora.jpg,,
Soyabean Masala,ProductType,20,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1XJaHLE_WmdYQz2tocg2xXzmrZfS11UJo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-Masala.jpg,180,180
Baigan Masala,ProductType,21,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1r4aTUAlIRkkqBI_OnVLcGAK3JW2VF6rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/baiganmasala.jpg,,
Shevga Dry,ProductType,22,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1CBVSLu2pr3V_pe0bxoGYP1fmX--i2XoS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ShevgaDry.jpg,190,190
Paneer Chatpata,ProductType,23,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1f2BnH3LopWJiMTOcBVQClA84nrL8YHif/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChatpata.jpg,220,220
Palak Tikhat Maratha,ProductType,24,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,,,200,200
Lasuni Methi Masala,ProductType,25,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,https://drive.google.com/file/d/1YETWk4NM0RwN2zK8u-x-_0D8AzcTWnZr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/LasuniMethiMasala.jpg,200,200
Matki Fry,ProductType,26,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,https://drive.google.com/file/d/1wRz1Wq71HsdPwf6VK_T6eNbhILB5XxLr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MatkiFry.jpg,200,200
Veg Pani Churi,ProductType,27,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,,,200,200
Tawa Besan,ProductType,28,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,https://drive.google.com/file/d/1CArwuE_kuHJJKpUhuQUQ0YQrQFCgiwhH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tawa-Besan.jpg,200,200
Besan Pitla,ProductType,29,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1lcuxNW6oa4hxvnEwCqUO_yDfKBnW0x19/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BesanPitla.jpg,180,180
Methi Besan,ProductType,30,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1mXlIpwCWnDbWwX7YuV40SRucF3SfWZQd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiBesan.jpg,180,180
Methi Masala,ProductType,31,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1dErgRMsOVhFdohv1aCOlsQvMfilDWgAc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiMasala.jpeg.crdownload.jpg,180,180
Green Peas Tomato,ProductType,32,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,,,,
Dal Methi,ProductType,33,"Inventory,Food,Restaurant,Main Course,Vegeterian,",170,,https://drive.google.com/file/d/1nq9PyofwK5-hx9Dl-eJYxx9rubFxJeiX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalMethi.jpg,,
Mix Veg,ProductType,34,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1ck00uoIiKEXjtfN1K8Zx7xfA2Dsc5VeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MixVeg.jpg,190,190
Veg Kolhapuri,ProductType,35,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg,190,190
Paneer Maratha,ProductType,36,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1tBp8wjDwMPGxjNaqcSgi5mayVXE8LBt6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMaratha.jpg,,
Paneer Angara,ProductType,37,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1TWKrad110VxkZ1Kp11_hACH784etr3za/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngara.jpg,,
Kaji Paneer Handi,ProductType,38,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1BQ93XAtV5jiatZz95bPTggvvQiIPyYpO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KajiPaneerHandi.jpg,,
Veg Handi,ProductType,39,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1OMBGMs1tQ-dGKZ241ojy_oozXgbRceTn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Handi.jpg,210,210
Diwani Handi,ProductType,40,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1z02VX5lDgeZmFpZD3JvRPyC0UTGFxHvc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DiwaniHandi.jpg,,
Paneer Handi,ProductType,41,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/16FIXd77bHP3EkwponZbxdiXpg0NC_-Vi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHandi.jpg,220,220
Paneer Mushroom Handi,ProductType,42,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1He2VH0LzgfpGhna4-8MWK9hLsl5s_62W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerMushroomHandi.jpg,,
Babycorn Handi,ProductType,43,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1abNSZn7MuQ97nMKOf5bPMnYoa_X8NbKR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/BabyCornHandi.jpg,230,230
Veg Maharaja Handi,ProductType,44,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,,,230,230
Mushroom Malvani,ProductType,45,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1tZWr2cYVpt2PCgTCaiOZ6Mzq68N5LuDX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomMalvani.jpg,240,240
Mushroom Cheese Curry,ProductType,46,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,240,240
Mushroom Do Pyaza,ProductType,47,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/13dxkv9H6tK1F3OFFi_yNeY9KV4WB2Zpq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomDoPyaza.jpg,240,240
Aloo Malvani,ProductType,48,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,,,200,200
Aloo Gobi,ProductType,49,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1Uuw5SMoYhoRvHYS3NhDOTKkhMNUrcQyW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/AlooGobi.jpg,190,190
Aloo Palak,ProductType,50,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1QCdqn4vqczWuJfL6Hdl1PbYizCzuTvk_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/AlooPalak.jpg,190,190
Aloo Jeera,ProductType,51,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1THYyiuCKuYuJ9nypldTM9ak7Xm86NTfr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/AlooJeera.jpg,190,190
Methi Fry,ProductType,52,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1ubiSkyXx6gJaU3nPeySsDnRLLxAuRaN4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MethiFry.jpg,190,190
Methi Mutter,ProductType,53,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1WPlqFrM7IjDnPSqNzGcBLCBr1uT7DpXz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food122021/MethiMutter.jpg,190,190
Green Peas Masala,ProductType,54,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1lFZ3npwGGcVr8CkPFRJngdVNnR0WOGZL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenPeasMasala.jpg,190,190
Chana Masala,ProductType,55,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1nZdItXvChE8U5tIvcRPEw-xj1k3IGUsu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaMasala.jpg,190,190
Bhendi Fry,ProductType,56,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1JuaS9-HeNYDddzgv255-ILPSG56AoNGt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiFry.jpg,190,190
Bhendi Masala,ProductType,57,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/19fqIuFOUUhUgkG8ydZ2ZF_cSaIi2c7DT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiMasala.jpg,,
Tomato Chutney,ProductType,58,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/12EgS7ysa0DovVts2meTT_dNJ034g0f3V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Chutney.jpg,,
Baigan Masala,ProductType,59,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/1r4aTUAlIRkkqBI_OnVLcGAK3JW2VF6rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/baiganmasala.jpg,190,190
Baigan Bharta,ProductType,60,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,https://drive.google.com/file/d/1KDfimDOmvKJT-0PplaK058AVtionrKCa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BaiganBharta.jpg,200,200
Methi Lasuni Fry,ProductType,61,"Inventory,Food,Restaurant,Main Course,Vegeterian,",200,,https://drive.google.com/file/d/17Y_jiiBN8StGcOWn3BybhviF0XsIEEZ5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MethiLasuniFry.jpg,200,200
Stuff Tomato,ProductType,62,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1T7N-PXVnwKZF0wl3veOXjuAXH18dUZUQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StuffTomato.jpg,210,210
Stuff Capsicum,ProductType,63,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1zbAgPXHvocsxqRhYD-6Gn6aPtwj-JkeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/StuffCapsicum.jpg,210,210
Veg Maratha,ProductType,64,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/11npxFNMHAT_8ZUmXoQfJPlwBvEI85GCn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Maratha.jpg,210,210
Veg Sham Savera,ProductType,65,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1tWVVg2c446fG9wRYZe9EqyXxKree8Jf-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegShamSavera.jpg,230,230
Veg Bhuna,ProductType,66,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/12tHTD9SDwoAQIGhjJS9ylmvJ6tWZHFzc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Bhuna.jpg,210,210
