label,nodeType,order,path,price,description,link,imageLink,Swiggy
Butter Milk,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1are1xYhfCVHfLjq7qgYAF6KOq6Zn4w07/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilk.jpg,
Masala Soda,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1Y7tewlBN8RAzXcHMwvxTatmJEwkFA4CX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MasalaSoda.jpg,
Sweet Lemon Soda,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1I8n363W3V5-5RzVvK0YjLnGWWcdvlZHq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/SweetLemonSoda.jpg,
Amul Cool,ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,,
Nimbu Sharbat,ProductType,12,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1MdhRfUCspK8nuXpH4QODvd-XiF4Us4Fb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/NimbuSharbat.jpg,
Masala Tea,ProductType,13,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1Znxy3oUuesqcywgh8G5luO2wTwBdzTWx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaTea.jpg,
Nech Coffee,ProductType,14,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,,
Milk Glass,ProductType,15,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1qMOVX-ZaAOizer-uyA2A3jRaNGTIuUAg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MilkGlass.jpg,
Milk Cup,ProductType,16,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,https://drive.google.com/file/d/1ItEaho-V0CftLG7FmO0sLv3aj0jiGz6Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery20220203/MilkCup.jpg,
Bournvita,ProductType,17,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/1EOOH7iOV2Q2SSTQalh1nicOec_BFmjTY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/Bournvita.jpg,
Hot Chocolate,ProductType,18,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/1xdtXyic3BIoin2Z83htq4TfnveqmCMFz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotChocolate.jpg,
Lassi,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Lassi,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Lassi,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Lassi,ProductType,4,"Inventory,Food,Restaurant,Lassi,Vegeterian,",60,,https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg,
Mango Lassi,ProductType,5,"Inventory,Food,Restaurant,Lassi,Vegeterian,",80,,https://drive.google.com/file/d/1RkvHqFFspNgXQ54LhM0OPgafaOn-kCox/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoLassi.jpg,
Pineapple Lassi,ProductType,6,"Inventory,Food,Restaurant,Lassi,Vegeterian,",80,,https://drive.google.com/file/d/1uZXs-th_liQozDAjym8HoA7ixcXuBfJk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/PineappleLassi.jpg,
Strawberry Lassi,ProductType,7,"Inventory,Food,Restaurant,Lassi,Vegeterian,",80,,https://drive.google.com/file/d/1veW0_lfq_o_ZtVKObNJ6pSalXiKyQceJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/StrawberryLassi.jpg,
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Sada Dosa,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1BfV6qb8VSQOEdjF50P7dvolLiVExsGGj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SadaDosa.jpg,
Butter Sada Dosa,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1NFfLyIXntLeIo9Q_HleDeOMjmKW4k-ao/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/10222/ButterSadaDosa.jpg,
Ghee Sada Dosa,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1_Ium8uK8FsW-T8H_wHxGVh7Wg63pZ3CJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/10222/GheeSadaDosa.jpg,
Cheese Dosa,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1H9Den3hRa_vDSF0ueBYGLC3Qlgj2s9QU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseDosa.png,
Mysore Dosa,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1jhrGDwjcxe2cPNEgpuRyxkR2HNoc733s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MysoreDosa.jpg,
Cheese Mysore Dosa,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1TiyrdeUUIK3Mmcb9fvEW69Lnjkj7mWmp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/CheeseMysoreDosa.jpg,
Paper Sada Dosa,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1NRCOfKHek1ZJ4DPr8geNJ5u1q_xhqFt4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaperSadaDosa.jpg,
Cheese Paper Sada Dosa,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/12a7Ae97HExxp4HA9ithhaEP7F5So7XoJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/CheesePaperSadaDosa.png,
Mysore Cheese paper Sada Dosa,ProductType,12,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1y3WduewC52wAfYyfHbXAaiU9VHkjBBCP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MysoreCheesepaperSadaDosa.jpg,
Masala Dosa,ProductType,13,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1_-oVk3t6Cho2sazbziKyWFSIPhSBbfKQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaDosa.jpg,
Butter Masala,ProductType,14,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/1XjwtQtEEcARIDe_erGLWbu1klotw4QM4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ButterMasala.jpg,
Ghee Masala,ProductType,15,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/1EhEGj1nJepF_WcQHbAg39RioxPG_tOEr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/GheeMasala.jpg,
Cheese Masala,ProductType,16,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/134NmWx0mULDwGv58SYegfPe3NqsPdieG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseMasala.jpg,
Cheese Mysore Masala,ProductType,17,"Inventory,Food,Restaurant,Snacks,Vegeterian,",140,,https://drive.google.com/file/d/1Zos8hFLimIyOtNMMUGLA97j12-gRAzFl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/CheeseMysoreMasala.jpg,
Mysore Masala,ProductType,18,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/1K5EC6EM6yughhRS7A1K_RYmtT1YcDQ7-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MysoreMasala.jpg,
Sada Uttapa,ProductType,19,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/15uOeXDQzEGar-zFk83zyS_bz9rPygYQ8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/SadaUttapa.jpg,
Cheese Sada Uttapa,ProductType,20,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1BxLDxdxp4gkd9zqj0cFJ2g67T7lb_Wv5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/CheeseSadaUttapa.jpeg,
Tomato Uttapa,ProductType,21,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1fKiPvTkGzoC1Aijk70CkU2GKiPpgVidb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Uttapa.jpg,
Onion Uttapa,ProductType,22,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1uGrbHX2yFKIWdWwv_eXzViDguLNwk97v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/aprilimages/OnionUttapa.jpg,
Onion Tomato Uttapa,ProductType,23,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/16dB3Gt7N_IoIrdmXZpxjIadUzpQhW5XE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/OnionTomatoUttapa.jpg,
Cheese Onion Uttapa,ProductType,24,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1HEfp7CCXf2xJjb82GjLkVqOV9krnkx-Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/CheeseOnionUttapa.jpg,
Idli Sambhar,ProductType,25,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1x_0cTWlWQvJ87Lc-ut0NOo1ZzQT3Fk-d/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/IdliSambhar.jpg,85
Butter Idli,ProductType,26,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1nkbZcFHbsGJFUO5JOzrRrZuTRR2v0Vn-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Butteridli.jpg,
Ghee Idli,ProductType,27,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1e4BaF_rf9k4rY_J2zZ7xmWXAz_ORrW0K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/GheeIdli.jpg,
Vada Sambhar,ProductType,28,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1d1kqi3td-U1gYyPlufdbEAtxYNBWYped/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VadaSambhar.jpg,
Extra Chutney,ProductType,29,"Inventory,Food,Restaurant,Snacks,Vegeterian,",10,,https://drive.google.com/file/d/1_z088tq3YjdB4u91vF4UNeEP319zxLoh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ExtraChutney.jpg,
Extra Sambhar,ProductType,30,"Inventory,Food,Restaurant,Snacks,Vegeterian,",10,,https://drive.google.com/file/d/17Jx7hJUZGBJwoP9eODO0VWV7Eu9cTJli/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/10222/ExtraSambhar.jpg,
Masala Uttapa,ProductType,31,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/11DfCI_VbkkFDYydmJ6IkBcmp-w09fx8c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/aprilimages/MasalaUttapa.jpeg,
Cheese Uttapa,ProductType,32,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/12rx6YAcbnYVMU4jb6ZlzBOG-K14nFiU1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseUttapa.jpg,
Usal Pav,ProductType,33,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1eHVPypTzxrToSJ2DoaYuohtfSaItW3ZJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food04182022/UsalPav.jpg,
Puneri Misal Pav,ProductType,34,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1Bm00gWhCs-KSqhs0ifQaEKS9_ME3Emms/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/PuneriMisalPav.jpg,
Kolhapuri Misal Pav With Dahi,ProductType,35,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1InT-wLHMtzJwfvNjCvgnD1fm7aXb_8mG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/KolhapuriMisalPavWithDahi.jpg,
Puri Bhaji,ProductType,36,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1c_oQ60JkRMIn0-mQiPpe_55Q96Zhvx3E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PuriBhaji.png,
Amras Puri,ProductType,37,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1ngdewnQcdvD_v4ClwjKTpuQ2-AwaEaiw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/AmrasPuri.jpg,
Extra Plate Puri,ProductType,38,"Inventory,Food,Restaurant,Snacks,Vegeterian,",50,,https://drive.google.com/file/d/17cCOkXWquxAAUErAlIclSz6fOarLDjHz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ExtraPlatePuri.jpg,
Extra Plate Puri 5 Pcs,ProductUnit,39,"Inventory,Food,Restaurant,Snacks,Vegeterian,Extra Plate Puri,",50,,https://drive.google.com/file/d/1MXiTE6LdjoMkFvnHcVkxqKqK7Jq6i2pe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ExtraPlatePuri5Pcs.jpg,
Extra Pav,ProductType,40,"Inventory,Food,Restaurant,Snacks,Vegeterian,",12,,https://drive.google.com/file/d/1zYqEN7zZK3kGGbNA9YdfHQqIKF7dB0-k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ExtraPav.jpg,
Extra Pav 2 Pcs,ProductUnit,41,"Inventory,Food,Restaurant,Snacks,Vegeterian,Extra Pav,",12,,https://drive.google.com/file/d/1pFog14tDuPFUOS2x_nUS9ULAy8bwm1_o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food-20220310/ExtraPav2Pcs.jpg,
Potato Chips,ProductType,42,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1eOCl9jZC5v3U8ILGxc8O9Zrg5oVC_PgO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PotatoChips.jpg,
Cheese Pakoda,ProductType,43,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1a14cUykKLlcmqkDQdsDBLB9i3uIM-Azp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheesePakoda.jpg,
Cheese Pakoda 7 Pcs,ProductUnit,44,"Inventory,Food,Restaurant,Snacks,Vegeterian,Cheese Pakoda,",120,,https://drive.google.com/file/d/1jFVd5zOuvKEXTGvNZvRWH_7PW02qSueA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/CheesePakoda7Pcs.jpg,
Paneer Pakoda,ProductType,45,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg,
Paneer Pakoda 6 Pcs,ProductUnit,46,"Inventory,Food,Restaurant,Snacks,Vegeterian,Paneer Pakoda,",100,,https://drive.google.com/file/d/1ELKFcUEo44iIjFTnnYvGA89gBjCO6QQD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/PaneerPakoda6Pcs.jpg,
Mix Pakoda,ProductType,47,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/1B8nlMxSnVDk54de4vUS_mTtm5bMHNhgh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixPakoda.jpg,
Poha,ProductType,48,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1C1VIAEcUgAVE98U1_a1ZxX8cV2Twhf1E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Poha.jpg,
Chole Puri,ProductType,49,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,https://drive.google.com/file/d/141_Ry3HE_KFC4zjfbzAjXskbqptZJBea/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/CholePuri.jpg,
Onion Bhajia,ProductType,50,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1uHlIr0Q_P1qqW_V6I5gambKWzn65KDHs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OnionBhajia.jpg,
Pav Bhaji,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1k_uUCECpwnv5CmChzGwV97KAx-OjujZx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PavBhaji.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pav Bhaji,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pav Bhaji,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Spl Pav Bhaji,ProductType,4,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",100,,https://drive.google.com/file/d/1MAGnaKpZ0D9mAAF9q9gL-qH5aTTdlhys/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/SplPavBhaji.jpg,
Jain Pav Bhaji,ProductType,5,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",140,,https://drive.google.com/file/d/10p6q0CDEKy_d9FM1iva9H94L0S_ffNc0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/10222/JainPavBhaji.jpg,
Ghee Pav Bhaji,ProductType,6,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",120,,https://drive.google.com/file/d/1bv6NczgcAfOZyovuwPTRemwfNVJoBNoj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/GheePavBhaji.jpg,
Makhan Pav Bhaji,ProductType,7,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",120,,https://drive.google.com/file/d/1iZuhSDRcrzFCZZuiaeM8EcWxBLtrpDrD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MakhanPavBhaji.jpg,
Paneer Pav Bhaji,ProductType,8,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",130,,https://drive.google.com/file/d/1l_S5glnUXhoJStDBPtxC5PhKpHN411lg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPavBhaji.jpg,
Mushroom Pav Bhaji,ProductType,9,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",130,,https://drive.google.com/file/d/1xId8w2_tJJ9pA_p0DkquMugSvvcfPcvi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MushroomPavBhaji.jpg,
Cheese Pav Bhaji,ProductType,10,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",130,,https://drive.google.com/file/d/1gjL6a4ltx1oCxoC4q-OU3DlxU2GebEvl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CheesePavBhaji.jpg,
Extra Plate Pav,ProductType,11,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",16,,https://drive.google.com/file/d/19LcvZTQWsItKwyXtXZHJamA7KxdKWmD4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ExtraPlatePav.jpg,
Extra Plate Pav 2 pcs,ProductUnit,12,"Inventory,Food,Restaurant,Pav Bhaji,Vegeterian,",16,,https://drive.google.com/file/d/1AzFbM6ArVlMypH2OUBkUlG0ifblfULEn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ExtraPlatePav2pcs.jpg,
Sandwich,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sandwich.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sandwich,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sandwich,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Veg sada Sandwich,ProductType,4,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",60,,https://drive.google.com/file/d/1pWIlUsHftAVbicKBQvw_dDbumjWQo0cg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/VegsadaSandwich.jpg,
Bread Butter Sandwich,ProductType,5,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",40,,https://drive.google.com/file/d/1LgVgC-L0p8LaC1aIXliy7GTfKko9kjxq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BreadButterSandwich.jpg,
Bread Jam Sandwich,ProductType,6,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",50,,https://drive.google.com/file/d/1K8mNbD1xD9ZZOY98l-_QCYYA7aA6bh8k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/BreadJamSandwich.jpg,
Toasted Bread Butter Sandwich,ProductType,7,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",60,,https://drive.google.com/file/d/1hQ3ZE42zcYUjyEluK6g9elfmaD815smJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/ToastedBreadButterSandwich.jpg,
Only Cheese Sandwich,ProductType,8,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",80,,https://drive.google.com/file/d/1m4QlTzs8pavWEg_i8SSAZ8D0d4DU3PGP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/OnlyCheeseSandwich.jpg,
Veg Cheese Sandwich,ProductType,9,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",90,,https://drive.google.com/file/d/1KpGokOU5g-fXnP4nPTPKdTs58r4zm04K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCheeseSandwich.jpg,
Veg Toasted Sandwich,ProductType,10,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",80,,https://drive.google.com/file/d/1tDScZZ_ZWbf9E7ZHo0YrXMH1yZyaHZbv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/VegToastedSandwich.jpg,
Veg Cheese Toasted Sandwich,ProductType,11,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",100,,https://drive.google.com/file/d/1QHG0sbAiMSQk1Z8l2W-w0XCjOfzuZszr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/VegCheeseToastedSandwich.jpg,
Only Cheese Toasted Sandwich,ProductType,12,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",90,,https://drive.google.com/file/d/1Q-gkXKb_oA27smDLEQJ-pldRyB5D7s1O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/OnlyCheeseToastedSandwich.jpg,
Veg Grill Sandwich,ProductType,13,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",100,,https://drive.google.com/file/d/1Z_7tWSGBha_rd-j_GxKxVMvpxQ98tUK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Grill-Sandwich.jpg,
Veg Cheese Grill Sandwich,ProductType,14,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",110,,https://drive.google.com/file/d/1mbhLDY9LeV23LNprWiEwf_ETm3iQlkE2/view?usp=sharing,,
