label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Fruit Custard,ProductType,18,"Inventory,Food,Restaurant,Desserts,Vegeterian,",120,,https://drive.google.com/file/d/1ldS3UpIhUgUAxXLYPcxocPWMDCMUj8ZY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/FruitCustard.jpg,120,120
Ice Cream Sundae,ProductType,19,"Inventory,Food,Restaurant,Desserts,Vegeterian,",140,,https://drive.google.com/file/d/1f4d6UsyF2zbl79b3XF1qzjM4Abf74zA8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/IceCreamSundae.jpg,140,140
Banana Split,ProductType,20,"Inventory,Food,Restaurant,Desserts,Vegeterian,",170,,https://drive.google.com/file/d/1wmVF1fsHvVUDMMzRBXfNVNt2UW6s1alS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BananaSplit.jpg,170,170
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,,,
Tea,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,https://drive.google.com/file/d/1fd2gFK13kA_Nc4iEqwyT__x9hmcV5BvG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tea.jpg,25,25
Black Tea,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/105ewB4ragW0eEl4dU9Yd8hf8Ee9W8Qug/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackTea.jpg,20,20
Coffee,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1Euh2dH6rEeREBGnpoYhanuCocHz7zE4U/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Coffee.jpg,30,30
Black Coffee,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,https://drive.google.com/file/d/1Qh-16aIOnwlX_OoF1_LaA4Yc3yDM71mY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Blackcoffee.jpg,25,25
Green Pot Tea,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1C1ITeKQyW35VKDSo3pWenQNGuj1G48Nb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/GreenPotTea.jpg,50,50
Milk,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1bdbLodzIejCKnr6YkL5sHHz2OJRdcEGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Milk.jpg,40,40
Bournvita Milk,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/14g3brDiH6421PzX9_HfORps3klBQHTWj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodinventoryimages1112062022/BournvitaMilk.jpg,,
Refreshments,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/10DT7LIeBmA-99LZEhx5URS7kpAXzcqe3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/Refreshments.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Refreshments,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Refreshments,",,,,,,
Mineral Water,ProductType,4,"Inventory,Food,Restaurant,Refreshments,Vegeterian,",25,,https://drive.google.com/file/d/1dE6p3x7iaL_Ob1eUU_qTV5Mgo1QFiBzv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MineralWater.jpg,,
Soft Drinks,ProductType,5,"Inventory,Food,Restaurant,Refreshments,Vegeterian,",30,,https://drive.google.com/file/d/16KIApV8NfCSj6wawyapKAWuI20tqwqoo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/SoftDrinks.jpg,,
Soda,ProductType,6,"Inventory,Food,Restaurant,Refreshments,Vegeterian,",30,,https://drive.google.com/file/d/1KNdAve64Xvgp3mf0RNuiH38lW0M-DvxM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soda.jpg,,
Fresh Lime Water Sweet,ProductType,7,"Inventory,Food,Restaurant,Refreshments,Vegeterian,",40,,https://drive.google.com/file/d/1JkgrbhtydqQahTqdJzwUyr5-3SwM7m0g/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodlinksgapApril25/FreshLimeWatersweet.jpg,,
