label,nodeType,order,path,price,description,ingredients,link,imageLink
Veg 65,ProductType,8,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",140,,,https://drive.google.com/file/d/1vNWQi-EBkMH-6PuGayKQApq8nSpw6IHV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg65.jpg
Veg Chilli,ProductType,9,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",140,,,https://drive.google.com/file/d/1D9p-R2wrUPDWZJkAY5X_wRs1dBdt3dKR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegChilli.jpg
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Starters,",,,,,
Chicken Kantaki,ProductType,4,"Inventory,Food,Restaurant,Starters,NonVegeterian,",170,,,https://drive.google.com/file/d/16TVqnnObmBwYE1iaDi7FC1Wn8G293TW8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKantaki.jpg
Chicken Kantaki Full,ProductUnit,5,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Kantaki,",170,,,,
Chicken Kantaki Half,ProductUnit,6,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Kantaki,",100,,,,
Chicken Lollipop,ProductType,7,"Inventory,Food,Restaurant,Starters,NonVegeterian,",180,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1RkkCr_yex_M9CTZzbKIEWbdCEr0AKLJ6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLollipop.jpg
Chicken Lollipop Full,ProductUnit,8,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Lollipop,",180,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1oMMbW_Ez68cXsGZotKNeJyFnqvtxXqfX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLollipopFull.jpg
Chicken Lollipop Half,ProductUnit,9,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Lollipop,",110,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1BStTAJz17sqzC1IHbYIBPxU6TpvB0xeV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLollipopHalf.jpg
Chicken Lapeta,ProductType,10,"Inventory,Food,Restaurant,Starters,NonVegeterian,",240,,,https://drive.google.com/file/d/1IAN_u53Nx3sgkcuN1RbmJb88rxcHmTzs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapeta.jpg
Chicken Drum Stick,ProductType,11,"Inventory,Food,Restaurant,Starters,NonVegeterian,",180,,,https://drive.google.com/file/d/103RM5_CFKzuHTTvFfIOPPUF2PhqIzSv3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenDrumstick.jpg
Chicken Drum Stick Full,ProductUnit,12,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Drum Stick,",180,,,https://drive.google.com/file/d/1rfNSfjLNDBcAJ6fn3uo3FYNmRWpWBeKa/view?usp=sharing,
Chicken Drum Stick Half,ProductUnit,13,"Inventory,Food,Restaurant,Starters,NonVegeterian,Chicken Drum Stick,",100,,,https://drive.google.com/file/d/1TvWOB7VM2P8Sm1agKsx-m_fjKbMJOyz3/view?usp=sharing,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,,
Chicken Manchow Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,NonVegeterian,",100,,,https://drive.google.com/file/d/1v5C-QmonfLhh4R3NaUtzqEiQkPKBbVcq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchowSoup.jpg
Chicken Hot & Sour Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,NonVegeterian,",110,,,https://drive.google.com/file/d/1CpxPCtVQdTgZidjhxWS-oatAe6cfdDp9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHotSourSoup.jpg
Chicken Hongkong Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,NonVegeterian,",110,,,https://drive.google.com/file/d/1gfs6qz29CWARGVjxdOukyt6iGgDP5aTD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongKongSoup.jpg
Chicken Clear Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,NonVegeterian,",115,,,https://drive.google.com/file/d/1LX7BNBtiMlQn6XbchCtLnaod19NW4mut/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenClearSoup.jpg
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,
Chicken Fried Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,NonVegeterian,",160,," chopped chicken meat, egg, cups cooked white rice,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,etc",https://drive.google.com/file/d/1aSDZOExwwXDvxk_RoejlAzSDdSpOMH_a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRice.jpg
Chicken Fried Rice Full,ProductUnit,5,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Fried Rice,",160,," chopped chicken meat, egg, cups cooked white rice,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,etc",https://drive.google.com/file/d/134wk3vS_3SaVNNuaQr_DgD-35uYkXUS3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRiceFull.jpg
Chicken Fried Rice Half,ProductUnit,6,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Fried Rice,",100,," chopped chicken meat, egg, cups cooked white rice,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,etc",https://drive.google.com/file/d/101XEZpaP8uVwjLBGRgpoz7KtDVciHGNr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRiceHalf.jpg
Chicken Schezwan Rice,ProductType,7,"Inventory,Food,Restaurant,Rice,NonVegeterian,",140,," chopped chicken meat, egg, cups cooked white rice,Schezwan Chutney,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,",https://drive.google.com/file/d/1qhlBeL0qw1qVJHTfNNlpSjtDE2cMntTk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanRice.jpg
Chicken Schezwan Rice Full,ProductUnit,8,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Schezwan Rice,",140,," chopped chicken meat, egg, cups cooked white rice,Schezwan Chutney,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,",https://drive.google.com/file/d/18hYnh0v5bknsWQAES4M4jqWwoHZjWrZ8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanRiceFull.jpg
Chicken Schezwan Rice Half,ProductUnit,9,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Schezwan Rice,",90,," chopped chicken meat, egg, cups cooked white rice,Schezwan Chutney,/  Black pepper, tablespoons soy sauce, teaspoon ground black pepper, tablespoon vegetable oil,",https://drive.google.com/file/d/1oY_GmqQen2qZqQu-Pwb5kyWXv1KLN-GH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanRiceHalf.jpg
Chicken Singapore Rice,ProductType,10,"Inventory,Food,Restaurant,Rice,NonVegeterian,",150,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long grain rice, rinsed and drained,etc",https://drive.google.com/file/d/1Qq0F2zPoVJcnQug8gvkmFwc0t1uQS0ls/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSingaporeRice.jpg
Chicken Singapore Rice Full,ProductUnit,11,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Singapore Rice,",150,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long grain rice, rinsed and drained,etc",https://drive.google.com/file/d/1jrLLJA_4qCzgvv8J46pkjIkvxh5M1ha8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food240522/ChickenSingaporeRiceFull.jpg
Chicken Singapore Rice Half,ProductUnit,12,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Singapore Rice,",100,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long grain rice, rinsed and drained,etc",https://drive.google.com/file/d/1jz6N8xi61CCe1fTB16Te5AGyOiOR3iFZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food240522/ChickenSingaporeRicehalf.jpg
Chicken Hongkong Rice,ProductType,13,"Inventory,Food,Restaurant,Rice,NonVegeterian,",150,,"cups cooked rice,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",https://drive.google.com/file/d/1gWE1ipJ9Jcl4Jz1Pb7pYATW6C0I6CwY4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongKongRice.jpeg
Chicken Hongkong Rice Full,ProductUnit,14,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Hongkong Rice,",150,,"cups cooked rice,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",https://drive.google.com/file/d/1XWt5SLOZW6scFAgPFXcOa3Jks44b3qJp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongkongRiceFull.jpg
Chicken Hongkong Rice Half,ProductUnit,15,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Hongkong Rice,",100,,"cups cooked rice,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",https://drive.google.com/file/d/1m4zBAJeM-tv4ov9ITnUQJ5fn8aTql0I6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongkongRiceHalf.jpg
Chicken Triple Rice,ProductType,16,"Inventory,Food,Restaurant,Rice,NonVegeterian,",220,,"Boneless chicken cut into small cubes  grams,Cooked rice  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/1chTDX-Yzivg5JrvXAsOSZcquuxr2EmOO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenTripleRice.png
Chicken Triple Rice Full,ProductUnit,17,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Triple Rice,",220,,"Boneless chicken cut into small cubes  grams,Cooked rice  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/1UtjSzJvPpdMETKFPCilwygv42sq_uAGh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTripleRiceFull.jpg.crdownload.jpg
Chicken Triple Rice Half,ProductUnit,18,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Triple Rice,",150,,"Boneless chicken cut into small cubes  grams,Cooked rice  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/1KIcYROZDKMS47HwNACTV_HekvKTf0_Fd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTripleRiceHalf.jpg.crdownload.jpg
Chicken Manchurian Rice,ProductType,19,"Inventory,Food,Restaurant,Rice,NonVegeterian,",220,,Chicken boneless - medium sized bowl,https://drive.google.com/file/d/1JHAYfeYF5F1zfKMCNAd-m4YTIqU-YRBd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenManchurianRice.jpg
Chicken Manchurian Rice Full,ProductUnit,20,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Manchurian Rice,",220,,Chicken boneless - medium sized bowl,https://drive.google.com/file/d/1pObRJF2iMgPsBaivfhGvTTxBVubOBA6c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenManchurianRiceFull.jpg
Chicken Manchurian Rice Half,ProductUnit,21,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Manchurian Rice,",150,,Chicken boneless - medium sized bowl,https://drive.google.com/file/d/1MNGqeDJ6OtgeVXffDzlMfkjG4tkwmf1W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenManchurianRiceHalf.jpg
Chicken Packing Rice,ProductType,22,"Inventory,Food,Restaurant,Rice,NonVegeterian,",480,,,https://drive.google.com/file/d/1lF3r9mETlSG4DQEHD9BfRKDTWRmagkz9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food22240622/ChickenPackingRice.jpg
Chicken Packing Rice Full,ProductUnit,23,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Packing Rice,",480,,,https://drive.google.com/file/d/1E6Mo1QJDpvaUbVNPZebBBco7oTEVX9f_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food22240622/ChickenPackingRiceFull.jpg
Chicken Packing Rice Half,ProductUnit,24,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Packing Rice,",280,,,https://drive.google.com/file/d/1oBdzWFGeGUPSjp0SfLxfz9SZw-KaKjjh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food22240622/ChickenPackingRiceHalf.jpg
Chicken China Town Rice,ProductType,25,"Inventory,Food,Restaurant,Rice,NonVegeterian,",590,,,,
Chicken China Town Rice Full,ProductUnit,26,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken China Town Rice,",590,,,,
Chicken China Town Rice Half,ProductUnit,27,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken China Town Rice,",280,,,,
Chicken Mumbai Special Rice,ProductType,28,"Inventory,Food,Restaurant,Rice,NonVegeterian,",600,,,https://drive.google.com/file/d/1ge1b-6SKQHfbWCFuoOznYMt4QnCLXIpm/view?usp=sharing,
Chicken Mumbai Special Rice Full,ProductUnit,29,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Mumbai Special Rice,",600,,,https://drive.google.com/file/d/119DbvSWEdk7jGo-otL1zm20z7LZErpIe/view?usp=sharing,
Chicken Mumbai Special Rice Half,ProductUnit,30,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Mumbai Special Rice,",340,,,https://drive.google.com/file/d/1ofGgAwAe_vVtnf-SfKWj7t3jBgDJgkPg/view?usp=sharing,
Chicken Garlic Rice,ProductType,31,"Inventory,Food,Restaurant,Rice,NonVegeterian,",150,," Cups Steamed Rice, cloves Garlic,  Olive Oil,/  Black Pepper, cloves Garlic,  Olive Oil,/  Black Pepper, Green Chillies,  Soya Sauce,  Vinegar,For the Burnt Garlic,- Sliced Garlic,  Olive Oil,",https://drive.google.com/file/d/1BFtUx9MpcDrx2WcJjDpn6TkMyrZYIhCp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenGarlicRice.jpg
Chicken Garlic Rice Full,ProductUnit,32,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Garlic Rice,",150,," Cups Steamed Rice, cloves Garlic,  Olive Oil,/  Black Pepper, cloves Garlic,  Olive Oil,/  Black Pepper, Green Chillies,  Soya Sauce,  Vinegar,For the Burnt Garlic,- Sliced Garlic,  Olive Oil,",https://drive.google.com/file/d/1wBpelzcd2de_AHU8_iI5vMzVyQhZ_3dn/view?usp=sharing,
Chicken Garlic Rice Half,ProductUnit,33,"Inventory,Food,Restaurant,Rice,NonVegeterian,Chicken Garlic Rice,",100,," Cups Steamed Rice, cloves Garlic,  Olive Oil,/  Black Pepper, cloves Garlic,  Olive Oil,/  Black Pepper, Green Chillies,  Soya Sauce,  Vinegar,For the Burnt Garlic,- Sliced Garlic,  Olive Oil,",https://drive.google.com/file/d/17gyPgV6tE0kLfOR1kX8ipffzVA0A3j46/view?usp=sharing,
Chicken Combination Rice,ProductType,34,"Inventory,Food,Restaurant,Rice,NonVegeterian,",160,,,https://drive.google.com/file/d/1uTGIrX0dJ3YfvbE2vQTqVwyHj7AaZk8I/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCombinationRice.png
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Noodles.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Noodles,",,,,,
Chicken Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",150,," grams Millet Noodles,/ Chicken breasts, Onion, Green Bell Pepper (Capsicum), Carrot, cloves Garlic, Tablespoon Red Chilli sauce,Salt , to taste,Black pepper powder,etc",https://drive.google.com/file/d/1RwZJOzUVrWP7EdvqdSkdx9XcWqhO77Xr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHakkaNoodles.jpg
Chicken Hakka Noodles Full,ProductUnit,5,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Hakka Noodles,",150,," grams Millet Noodles,/ Chicken breasts, Onion, Green Bell Pepper (Capsicum), Carrot, cloves Garlic, Tablespoon Red Chilli sauce,Salt , to taste,Black pepper powder,etc",https://drive.google.com/file/d/1RwZJOzUVrWP7EdvqdSkdx9XcWqhO77Xr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHakkaNoodles.jpg
Chicken Hakka Noodles Half,ProductUnit,6,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Hakka Noodles,",100,," grams Millet Noodles,/ Chicken breasts, Onion, Green Bell Pepper (Capsicum), Carrot, cloves Garlic, Tablespoon Red Chilli sauce,Salt , to taste,Black pepper powder,etc",https://drive.google.com/file/d/1n8-bnetaOzBplJB6jNe-MWOQM8_HlBJq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHakkaNoodlesHalf.jpg
Chicken Schezwan Noodles,ProductType,7,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",140,," grams Hakka noodles, grams boneless chicken breast, medium sized carrot,/ medium sized green and red capsicums,  schezwan sauce,/  soy sauce,/  pepper powder,salt as needed,etc",https://drive.google.com/file/d/1usXndyIWtN7LDw77MfqQXnUk4yVEPBdv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanNoodles.jpg
Chicken Schezwan Noodles Full,ProductUnit,8,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Schezwan Noodles,",140,," grams Hakka noodles, grams boneless chicken breast, medium sized carrot,/ medium sized green and red capsicums,  schezwan sauce,/  soy sauce,/  pepper powder,salt as needed,etc",https://drive.google.com/file/d/1vSTsfhvVFoONulYDOLtyawCkczRSUpTc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanNoodlesFull.jpg
Chicken Schezwan Noodles Half,ProductUnit,9,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Schezwan Noodles,",90,," grams Hakka noodles, grams boneless chicken breast, medium sized carrot,/ medium sized green and red capsicums,  schezwan sauce,/  soy sauce,/  pepper powder,salt as needed,etc",https://drive.google.com/file/d/1wYPRo8m3M1kDuUrGpXsCiSv62Dj7ZmBK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanNoodlesHalf.jpg
Chicken Singapore Noodles,ProductType,10,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",150,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long Noodles, rinsed and drained,etc",https://drive.google.com/file/d/1jEKT8mx8vwSHL_dXX9sMFL5t-Gl7ntrO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSingaporeNoodles.jpg
Chicken Singapore Noodles Full,ProductUnit,11,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Singapore Noodles,",150,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long Noodles, rinsed and drained,etc",https://drive.google.com/file/d/1Wl3Cc9PK3-3kB8pW5gj6pC1GDnbXcR_Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/ChickenSingaporeNoodlesFull.jpg
Chicken Singapore Noodles Half,ProductUnit,12,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Singapore Noodles,",100,," ( pound) whole chicken, cloves garlic, green onions, cloves garlic, minced, cucumber, thinly sliced, cups long Noodles, rinsed and drained,etc",https://drive.google.com/file/d/10seG1hmXA5r1AP3mSvCoORxOOOBODbjZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/ChickenSingaporeNoodlesHalf.jpg
Chicken HongKong Noodles,ProductType,13,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",150,," cups cooked Noodles,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",,
Chicken HongKong Noodles Full,ProductUnit,14,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken HongKong Noodles,",150,," cups cooked Noodles,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",https://drive.google.com/file/d/1E8RnbNiuPURsTV_nnNgPJ_CSNe17L-9h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongkongNoodlesFull.jpg
Chicken HongKong Noodles Half,ProductUnit,15,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken HongKong Noodles,",100,," cups cooked Noodles,/ cup french beans,/ cup carrot,/ cup capsicum, onion,/ teaspoon peppercorn, cup cooked, chopped chicken meat,etc",https://drive.google.com/file/d/1zHsl7iyO4EQMg52wQo_Rg2A5fjYZ_-Y1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHongkongNoodlesHalf.jpg
Chicken Triple Noodles,ProductType,16,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",220,,"Boneless chicken cut into small cubes  grams,Cooked noodles,  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/1pegKMFlm1Z7lFGb97fGBRj-MnROWUHEg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTripleNoodles.jpg
Chicken Triple Noodles Full,ProductUnit,17,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Triple Noodles,",220,,"Boneless chicken cut into small cubes  grams,Cooked noodles,  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/15ihFnynx7fGMU44OvEhpQG2yWYAHXHhf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenTripleNoodlesFull.jpg
Chicken Triple Noodles Half,ProductUnit,18,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Triple Noodles,",150,,"Boneless chicken cut into small cubes  grams,Cooked noodles,  cups,Boneless chicken chopped  grams,Noodles boiled  cup,Fried noodles ½ cup + For topping,Salt to taste,Oil  tablespoons + for deep-frying,Ginger chopped  tablespoons,Garlic chopped  tablespoons,Driedredchillies ,Capsicums cut into cubes  cup,Tomato ketchup ½ cup,Soy sauce  teaspoons,salt
",https://drive.google.com/file/d/160yCqspjO8AG8dnpM9qDbujOVLX1tDFb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/ChickenTripleNoodlesHalf.jpg
Chicken Manchurian Noodles,ProductType,19,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",220,,,https://drive.google.com/file/d/14JAXK6fE76Dcm_I8f7yVTtycGUa6EPkH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurianNoodles.jpg
