label,nodeType,order,path,price,description,ingredients,link,imageLink
Veg Katori,ProductType,14,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,,https://drive.google.com/file/d/1BsVCEK5IFsJm3GVxhIIhzFI7ynLzZeh5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKatori.jpg
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,Roti and Naan,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
Chapati,ProductType,2,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",30,,"2 1/2 cup whole wheat flour,salt as required,water as required,1 tablespoon ghee.",https://drive.google.com/file/d/1BCZG8M0F-__45K4lUhTp357cF_FXpX8k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chapati.jpg
Jawari Bhakri,ProductType,3,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",45,,"""jowar flour 1 cups,rice flour 2 tbsp,hot water 1/4 cups,salt to taste 1 tsp",https://drive.google.com/file/d/1fg_1mF9DyHbygLGfOUCBZ35GDzcNO8Wg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/JawariBhakri.jpg
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,Roasted,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Roasted,",,,,,
Papad Masala,ProductType,2,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,"1 papad,oil (for frying),1 tbsp tomato,1 chilli,1 tbsp sev,pinch chaat masala,pinch chilli powder,2 tbsp onion ,etc",https://drive.google.com/file/d/1IcaZgxeML88yDczIWj5G7NaHQyGHd5eK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PapadMasala.jpg
Papad Roast,ProductType,3,"Inventory,Food,Restaurant,Roasted,Vegeterian,",15,,,https://drive.google.com/file/d/1yFuFvc5NyRwFQw2YANuhChLWPXUD23eh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PapadRoast.jpg
Veg Garlic Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,,, ,
Plain Rice,ProductType,2,"Inventory,Food,Restaurant,Rice,Vegeterian,",80,,"1 cup Rice,3 cups Water,1 tsp Oil (optional),1 tsp Salt (optional)",https://drive.google.com/file/d/18J_mJa06XUs-QW11tFlny9iB4N4MgBaj/view?usp=sharing,
Plain Rice Half,ProductUnit,3,"Inventory,Food,Restaurant,Rice,Vegeterian,Plain Rice,",45,,"1 cup Rice,3 cups Water,1 tsp Oil (optional),1 tsp Salt (optional)",https://drive.google.com/file/d/1dUIF8EVW5-rM5FBwTvYL7kMpDGgKkHQg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg
Plain Rice Full,ProductUnit,4,"Inventory,Food,Restaurant,Rice,Vegeterian,Plain Rice",80,,"1 cup Rice,3 cups Water,1 tsp Oil (optional),1 tsp Salt (optional)",https://drive.google.com/file/d/1dUIF8EVW5-rM5FBwTvYL7kMpDGgKkHQg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg
Jeera Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,,"½ cup basmati rice,1 tsp oil,½ tsp salt,½ tsp salt,2 tbsp coriander,water,etc",https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,
Jeera Rice Half,ProductUnit,6,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",50,,"½ cup basmati rice,1 tsp oil,½ tsp salt,½ tsp salt,2 tbsp coriander,water,etc",https://drive.google.com/file/d/1gab5eRuLll1Ed8DokZQ1FuTko20Esbwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceHalf.jpg
Jeera Rice Full,ProductUnit,7,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",90,,"½ cup basmati rice,1 tsp oil,½ tsp salt,½ tsp salt,2 tbsp coriander,water,etc",https://drive.google.com/file/d/1XWi_RFUxoXm7T2NMDEQrUBKa57-mY2EL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceFull.gif
