label,nodeType,order,path,price,link,imageLink,description
Fried Papad,ProductType,3,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,https://drive.google.com/file/d/1_cipNx32xuCqWgNbl-QrhQvLC9UDOwAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FriedPapad.jpg,
Papad Roassted,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,https://drive.google.com/file/d/1OQDyMbPbi6gms_AXyn3799V5q_FL91jO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Papad-Roassted.jpg,
Masala Papad(Fried and Roasted),ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",35,https://drive.google.com/file/d/1LFHlUGbRy6YJcb0chJhik75DYhqRHFKR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/MasalaPapadFriedandRoasted.jpg,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sweets,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sweets,",,,,
Double Chocolate Sundae,ProductType,3,"Inventory,Food,Restaurant,Sweets,Vegeterian,",120,https://drive.google.com/file/d/1YyZET19EsZwqSNV669RcMWoyduIEFI0L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DoubleChocolateSundae.jpg,
Kala Gora,ProductType,4,"Inventory,Food,Restaurant,Sweets,Vegeterian,",120,,,
Gulab Jamun,ProductType,5,"Inventory,Food,Restaurant,Sweets,Vegeterian,",60,https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg,
Badam Ka Halwa,ProductType,6,"Inventory,Food,Restaurant,Sweets,Vegeterian,",120,https://drive.google.com/file/d/1GTh96_dilka3gurCtLhC4sWUKvWWzIzm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BadamKaHalwa.jpg,
Rasgulla,ProductType,7,"Inventory,Food,Restaurant,Sweets,Vegeterian,",70,https://drive.google.com/file/d/1orvad5GiuRdQdLPl_CJqtXjn4iMwOLm_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rasgulla.jpg,
Rasmalai,ProductType,8,"Inventory,Food,Restaurant,Sweets,Vegeterian,",70,https://drive.google.com/file/d/1mWS5Ix3GgQqRMQUT_QB60ntAQdjuMtBq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rasmalai.jpg,
Gajar Ka Halwa,ProductType,9,"Inventory,Food,Restaurant,Sweets,Vegeterian,",80,https://drive.google.com/file/d/1q8l1Wcfo7du-TqogILhWWTHAUqzTygE8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/GajarKaHalwa.jpg,
Moong Dal Ka Halwa,ProductType,10,"Inventory,Food,Restaurant,Sweets,Vegeterian,",80,https://drive.google.com/file/d/1qB3lyLcm2ryzSAoBB2lHSCn4alUuSVH-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/MoongDalKaHalwa.jpg,
Rabadi,ProductType,11,"Inventory,Food,Restaurant,Sweets,Vegeterian,",110,https://drive.google.com/file/d/1OAlku9EG9NKsXxc1JbLDFpdIYjVe4CoF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rabadi.jpg,
Shakes,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Shakes.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shakes,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shakes,",,,,
Pineapple Shake,ProductType,3,"Inventory,Food,Restaurant,Shakes,Vegeterian,",120,https://drive.google.com/file/d/1St8ZJbOVaVCb-AJtu0P_x9gDwI2adoKb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PineappleShake.jpg,
Mango Shake,ProductType,4,"Inventory,Food,Restaurant,Shakes,Vegeterian,",120,https://drive.google.com/file/d/1GuSXG_n0eiI0Wv_5z5lA4V93edCGPgOl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoShake.jpg,
Kit-Kat Shake,ProductType,5,"Inventory,Food,Restaurant,Shakes,Vegeterian,",120,https://drive.google.com/file/d/1xkLQWufV8B06dLbhZCFav6P7CeLCJFme/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KitkatShake.jpg,
Oreo Shake,ProductType,6,"Inventory,Food,Restaurant,Shakes,Vegeterian,",120,https://drive.google.com/file/d/1e_eFRRnkBekms2_ce6lXpp43RDyRtZQu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OreoShake.jpg,
Cold Coffee With Ice Cream,ProductType,7,"Inventory,Food,Restaurant,Shakes,Vegeterian,",130,https://drive.google.com/file/d/1ixG-19xuTet6etiV_HGmXGeen2fqVazw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffeeWithIceCream.jpg,
Brownie Shake,ProductType,8,"Inventory,Food,Restaurant,Shakes,Vegeterian,",120,https://drive.google.com/file/d/1LUzsurjnvQTxTD0dLLkSRn3ns4qA9T-0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BrownieShake.jpg,
Mocktails,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1fTXHVs3UMykOSulMgLwMzwk8qxEC5COK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/mocktails.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Mocktails,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Mocktails,",,,,
Mint Mojito,ProductType,3,"Inventory,Food,Restaurant,Mocktails,Vegeterian,",100,https://drive.google.com/file/d/1n5aOpUcrLv6-fvzlpMneRY4ERpuMZsQo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MintMojito.jpg,
Blue Lagon,ProductType,4,"Inventory,Food,Restaurant,Mocktails,Vegeterian,",100,,,
Fruit Punch,ProductType,5,"Inventory,Food,Restaurant,Mocktails,Vegeterian,",100,https://drive.google.com/file/d/1outeXcAnSlP7Z6NECu2JtCzLUVM1fzfb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FruitPunch.jpg,
Pinacolada,ProductType,6,"Inventory,Food,Restaurant,Mocktails,Vegeterian,",130,https://drive.google.com/file/d/1ivp4V9E63jmD9rVBkKBs-8DMJw2-mlwM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PinaColada.jpg,
Orange Blossom,ProductType,7,"Inventory,Food,Restaurant,Mocktails,Vegeterian,",110,https://drive.google.com/file/d/1ZlQm_NtJVOa9y8uTGzX7cWx3ff1ubUZ5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/OrangeBlossom.png,
Desserts,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Desserts.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Desserts,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Desserts,",,,,
