label,nodeType,order,path,price,description,link,imageLink,Swiggy
Mix Veg Schezwan Half,ProductUnit,24,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Mix Veg Schezwan,",215,,https://drive.google.com/file/d/1Jy4qWUAuJ13Qx8x2xR5ogTHfaaXHz3bV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegSchezwanHalf.jpg,
Tofu Manchurian,ProductType,25,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1yon180uzg8C8BqCsU3shr4_5C5ugWdCN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TofuManchurian.jpg,
Tofu Manchurian Full,ProductUnit,26,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Tofu Manchurian,",340,,https://drive.google.com/file/d/1qSGZoKj8bW_P-FiXEe0H5SEU-I6vRU2v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TofuManchurianFull.jpg,
Tofu Manchurian Half,ProductUnit,27,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Tofu Manchurian,",215,,https://drive.google.com/file/d/1QYFjmS8Wu3a53zg7VmdCvK2u5Cxzp0O-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TofuManchurianHalf.jpg,
Cauliflower Manchurian,ProductType,28,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/12BQtJJa9EZiQsWY5IlRdgpLXdbaubhd_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CauliflowerManchurian.jpg,
Cauliflower Manchurian Full,ProductUnit,29,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Cauliflower Manchurian,",340,,https://drive.google.com/file/d/1uGDW2WuW5dhERSWNyt0PyvU2onHkXYSe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CauliflowerManchurianFull.jpg,
Cauliflower Manchurian Half,ProductUnit,30,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Cauliflower Manchurian,",215,,https://drive.google.com/file/d/1m5z_N3m_OdH6C0RxpSjJEpY8lBYmALcY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CauliflowerManchurianHalf.jpg,
Sandwich,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sandwich.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sandwich,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sandwich,",,,,,
Veg Sandwich,ProductType,4,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",70,,https://drive.google.com/file/d/1PlGgNGtrT2Yat2aVQ8fMrdt-7q3J88A0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSandwich.jpg,100
Toast Veg Sandwich,ProductType,5,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",80,,https://drive.google.com/file/d/1IG9-nBIVVi5bhn6z420x7PhlVeTjDZ8-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ToastVegSandwich.jpg,110
Bread Jam,ProductType,6,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",50,,https://drive.google.com/file/d/1leOFm6aRUSRyX8wc7DspeSUsxXnfhzSg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BreadJam.jpg,65
Toast Bread Jam,ProductType,7,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",60,,https://drive.google.com/file/d/1LKkxMmKeHYjXTQUtj3q5aH82VA02URAF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ToastBreadJam.jpg,
Veg Cheese,ProductType,8,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",115,,https://drive.google.com/file/d/1izFbj9yUirgqn-6cErTz-hxHPNFJet7o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/VegCheese.jpg,
Veg Omlette,ProductType,9,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",115,,https://drive.google.com/file/d/1At-KWCJ8kq4Q0S0FnHf4C7n_bgPRT0V4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegOmlette.jpg,
Cheese Sandwich,ProductType,10,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",115,,https://drive.google.com/file/d/1lW9h6hrdRmST50JuFOfWtmn2GT8EazbV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseSandwich.jpg,
Toast Veg Cheese,ProductType,11,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",115,,https://drive.google.com/file/d/1D2cKENmWG68b1SWnLzMsq1Gr9T7iGMzZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/ToastVegCheese.jpg,
Club Sandwich,ProductType,12,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",135,,https://drive.google.com/file/d/1nxOABGgtnqg4YE7Te46VskBSU9f5Zh1F/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ClubSandwich.jpg,
Cheese Toast,ProductType,13,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",115,,https://drive.google.com/file/d/12jFfo7vpc3-Jj8uu69anSMGcHlMG3hkW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheeseToast.jpg,
Veg Grilled Sandwich,ProductType,14,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",130,,https://drive.google.com/file/d/1hIiP9PG7moeTEdr58OpsJTWciu9UAXWy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegGrilledSandwich.jpg,
Fisherman Grilled Sandwich,ProductType,15,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",140,,https://drive.google.com/file/d/1Sp8L1NOwrrtDlUFRcfHYO0DslmBnfW-Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/FishermanGrilledSandwich.jpg,
Grilled Tomato Omlette,ProductType,16,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",150,,https://drive.google.com/file/d/1CiUgc9vtKxlhatwF68aXaOqwVK84Y_Gq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/GrilledTomatoOmlette.jpg,
Grilled Paneer Cheese,ProductType,17,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",150,,https://drive.google.com/file/d/1SdRUuOKprB2wV-jo6G6Lapnr8vH1btE1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/GrilledPaneerCheese.jpg,
Pizza,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/pizza.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pizza,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Pizza,",,,,,
Veg Pizza,ProductType,4,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1NJ0EHPEnsfZsLMeplK8nK_1AmjeYgoJJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPizza.jpg,
Jain Pizza,ProductType,5,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1ILiSZrIrxMhXWTvSyrcOQ9ItN3sypijD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/JainPizza.jpg,
Cheese Pizza,ProductType,6,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1ibAkshRwNBPDtYX3ZUruYo60WtRPYT-G/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheesePizza.jpg,
Mushroom Pizza,ProductType,7,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/17Y0M3ohDa80ytB2RQqwzXmaFidzmbIyo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomPizza.jpg,
Veg Sweet Corn Pizza,ProductType,8,"Inventory,Food,Restaurant,Pizza,Vegeterian,",185,,https://drive.google.com/file/d/1pjTYQxIN6y-oF0Utdfi1RQmw-AqHqOah/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegSweetCornPizza.jpg,235
Sweet Corn Pizza,ProductType,9,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,,https://drive.google.com/file/d/1HVQvM54lC53nS2OwgcwkFU3kWgOMP7C_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sweet-Corn-Pizza.jpg,
Chilli Garlic Pizza,ProductType,10,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,,https://drive.google.com/file/d/1vAVCioa7ZSbx_3bLI1252oCgMUvRu6Im/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChilliGarlicPizza.jpg,
Tomato Garlic Pizza,ProductType,11,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,,https://drive.google.com/file/d/1ab9ZIKfRI7d2js1HgtThXvpcQ8BuUS15/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TomatoGarlicPizza.jpg,245
Pineapple Pizza,ProductType,12,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,,https://drive.google.com/file/d/1fBxPr_W_CBPsnoKHQdXc7jyTjUFSLeGy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PineapplePizza.jpg,
Paneer Cheese Pizza,ProductType,13,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,,https://drive.google.com/file/d/14EbbA2xKHL5PYyxe0WLpEVewl4er8b4b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerCheesePizza.jpg,250
Chaats,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1VeN_4Fi11d7QH2DfUSF9jAiVbmuRds-Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/Chaats.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chaats,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chaats,",,,,,
Sixer Mixer,ProductType,4,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,,,
Samosa Ragda,ProductType,5,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,https://drive.google.com/file/d/1qr4EBuaY45b7v-uWMCGSsumD3xxrpLrE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SamosaRagda.jpg,
Bundi Dahiwada,ProductType,6,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,https://drive.google.com/file/d/1HLPVYVVPDSimKqq4S5cYZCAz0uqRhQSk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BundiDahiwada.jpg,
Dahi Bhalla,ProductType,7,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,https://drive.google.com/file/d/1HyWFYm8xWLJMD9V1InSAGQoznEsJu6fw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/DahiBhalla.jpg,
Dahi Aloo Tikki,ProductType,8,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,https://drive.google.com/file/d/1Q3z0mIdnx8ObR4oBn0dYf_hrpOo-sn4x/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/DahiAlooTikki.jpg,
Dahi Samosa,ProductType,9,"Inventory,Food,Restaurant,Chaats,Vegeterian,",90,,https://drive.google.com/file/d/1waepw5Fp0qSBg51X8RCLYUp0ycjatRS6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/DahiSamosa.jpg,
Dahi Batata Puri,ProductType,10,"Inventory,Food,Restaurant,Chaats,Vegeterian,",85,,https://drive.google.com/file/d/1VzIo4cKRdNEmWauXaD1KIZk7UodJNdg5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/DahiBatataPuri.jpg,125
Delhi Papadi,ProductType,11,"Inventory,Food,Restaurant,Chaats,Vegeterian,",100,,https://drive.google.com/file/d/1XOiHtF-TiSVA4csefaX-uFGSm_N0SeY1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/DelhiPapadi.jpg,
Bhalla Papadi,ProductType,12,"Inventory,Food,Restaurant,Chaats,Vegeterian,",100,,https://drive.google.com/file/d/1ADm1AzrMAcclmsVUSt-RUmxPI1quenKO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BhallaPapadi.jpg,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,l,,,,,
