label,nodeType,order,path,price,ingredients,link,imageLink,description
Baigan Masala,ProductType,41,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"baingan,cumin seeds,coriander seeds,sesame seeds,dessicated coconut,oil,onion,curry leaves,ginger garlic paste,salt,turmeric powder,red chilli powder,tamarind paste,coriander leaves",https://drive.google.com/file/d/1r4aTUAlIRkkqBI_OnVLcGAK3JW2VF6rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/baiganmasala.jpg,
Bhendi Masala,ProductType,42,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"okra,oil,cumin seeds,onion,ginger grated,garlic minced,tomato,salt,ground turmeric,Kashmiri red chili powder,ground coriander,garam masala,cilantro finely chopped",https://drive.google.com/file/d/19fqIuFOUUhUgkG8ydZ2ZF_cSaIi2c7DT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiMasala.jpg,
Tomato Chutney,ProductType,43,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"tomato,oil,garlic,mustard,urad dal,red chilli,curry leaves,hing,chilli powder,turmeric,salt,jaggery",https://drive.google.com/file/d/12EgS7ysa0DovVts2meTT_dNJ034g0f3V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Chutney.jpg,
Murgh Methi,ProductType,44,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,, ,,
Chana Masala,ProductType,45,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"chickpea,chana,water,baking soda,salt,water,coriander seeds,cumin,jeera,pepper,cinnamon,mace,javitri,fennel,saunf,red chilli,aamchur,kasuri methi,turmeric,ghee,clarified butter,salt,ginger garlic paste",https://drive.google.com/file/d/1nZdItXvChE8U5tIvcRPEw-xj1k3IGUsu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaMasala.jpg,
Green Peas Masala,ProductType,46,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Green Peas,baking soda,salt,water,coriander seeds,cumin,jeera,pepper,cinnamon,javitri,fennel,saunf,red chilli,aamchur,kasuri methi,turmeric,ghee,clarified butter,ginger garlic paste",https://drive.google.com/file/d/1lFZ3npwGGcVr8CkPFRJngdVNnR0WOGZL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenPeasMasala.jpg,
Mushroom Masala,ProductType,47,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Mushroom,Onion,chopped, Ginger,Garlic,Tomato,Green chillies,Turmeric Powder,Red Chilli Powder,Salt,Chaat Masala,Refined Oil",https://drive.google.com/file/d/1lxiJ7KE2cIt_oraf27eM76_VxZCeFywA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomMasala.jpg,
Tava Besan,ProductType,48,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Besan Batter,Chopped Veggies,Bread,Oil",https://drive.google.com/file/d/1MbSq56dDKdpsOzTy4oox3oHEGOtuULG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TavaBesan.jpg,
Sev Tomato,ProductType,49,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,https://drive.google.com/file/d/1_hw0VsGYFyXZbHVPFeqIwxblQutyX8Qm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sev-Tomato.jpg,
Mix Veg,ProductType,50,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,"Chopped Potatoes,Cauliflower,Carrots,French Beans,Capsicum,Green Bell Peppers,Green Peas,Onion,Tomatoes,Chillies,Garlic,Ginger,Cashews,Cream,Milk,Cumin Seeds",https://drive.google.com/file/d/1ck00uoIiKEXjtfN1K8Zx7xfA2Dsc5VeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MixVeg.jpg,
Shevga Masala,ProductType,51,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,"drumsticks,Onion chopped,Curry Leaves,Ghee,Green chilies,ginger-garlic,Tomato,Jeera,Mustard Seeds,Haldi,Kasuri methi",https://drive.google.com/file/d/1PLNegM8wBDLPbjDiiekLmoOYgxcpkeAj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevga-Masala.jpg,
Veg Tadka,ProductType,52,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,https://drive.google.com/file/d/12vWXuBjjCH922WY7TzgQBbGnehGUj5kp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegTadka.jpg,
Veg Kolhapuri,ProductType,53,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"Tomatoes finely,ginger garlic,Coriander seeds,Whole garammasala,Cardamom,cinnamon,shahi jeera,star anise,black,javetri,tej pata,poppy seeds,Cashews,watermelon seeds,turmeric,dry grated Coconut",https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg,
Methi Malai,ProductType,54,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1Wx_E7kNppsPojQhlyyMjjIUQNv_rEiUU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiMalai.jpg,
Chinese,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Chinese.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese,",,,,,
Veg Manchurian,ProductType,3,"Inventory,Food,Restaurant,Chinese,Vegeterian,",80,"cabbage,carrot,maida,Salt,chilli sauce,soya sauce,tomato ketchup,lemon juice,sugar,capsicum,onion",https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Chinese,Vegeterian,",80,"oil,onion,garlic,green chillies,carrot,beans,capsicum,chilli sauce,soya sauce,Schezwan sauce,mixed herbs",https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg,
Chinese Bhel,ProductType,5,"Inventory,Food,Restaurant,Chinese,Vegeterian,",100,"noodles fried,onion,capsicum,powder sugar,tomato sauce,lemon juice,red chilli powder,pepper powder,chopped coriander leaves,salt,roasted ground nuts",https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg,
Chana Chilli,ProductType,6,"Inventory,Food,Restaurant,Chinese,Vegeterian,",100,,https://drive.google.com/file/d/1YNDltsa5KWAs1klYgJSDUSiDjC_377yJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaChilli.jpg,
Veg Spring Roll,ProductType,7,"Inventory,Food,Restaurant,Chinese,Vegeterian,",120,,https://drive.google.com/file/d/1B6jABivt6vPzdMLxzUamh_sH58-CN1Nl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Spring-Roll.jpg,
Veg Crispy,ProductType,8,"Inventory,Food,Restaurant,Chinese,Vegeterian,",120,,https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg,
Paneer 65,ProductType,9,"Inventory,Food,Restaurant,Chinese,Vegeterian,",130,"Paneer,Rice Flour,gram flour,besan,cornstarch,green chili paste,garlic paste,ginger paste,red chili powder,Garam Masala,lemon juice,oil,salt as required,onions,green chilies,ginger,garlic,red chilies,pinches salt",https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg,
Veg Lolypop,ProductType,10,"Inventory,Food,Restaurant,Chinese,Vegeterian,",140,,https://drive.google.com/file/d/1gNkZVoTZKg6o6_BzQbRuOnYt_obA2A-b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Lolypop.jpg,
Paneer Manchurian,ProductType,11,"Inventory,Food,Restaurant,Chinese,Vegeterian,",140,"Balls,chopped onion,chopped green chillies,paneer shredded,chopped Coriander leaves,cornflour,salt,white papper,Ingredients for gravy,oil,garlic chopped,ginger chopped",https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg,
Paneer Chilli,ProductType,12,"Inventory,Food,Restaurant,Chinese,Vegeterian,",150,"corn flour,maida,plain flour,ginger garlic paste,kashmiri red chilli powder,pepper powder,salt,water,paneer,cottage cheese,oil,garlic,chilli,spring onion,onion,capsicum,chilli sauce,tomato saue,vinegar,soy sauce,kashmiri red chilli powder,pepper powder,salt,corn flour,water.",https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg,
Salad,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salad,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salad,",,,,,
Green Salad,ProductType,3,"Inventory,Food,Restaurant,Salad,Vegeterian,",50,,https://drive.google.com/file/d/13f6xLUaMAgsL5WTIgZ5CBWFIUQK4FgBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenSalad.jpg,
Raita,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Raita.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Raita,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Raita,",,,,,
Plain Curd,ProductType,3,"Inventory,Food,Restaurant,Raita,Vegeterian,",30,,https://drive.google.com/file/d/1wJ7XICCfLtmDs15Kx_1krAzfSmxVsFh4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Curd.jpg,
Vegetable Raita,ProductType,4,"Inventory,Food,Restaurant,Raita,Vegeterian,",80,,https://drive.google.com/file/d/17hxCEGBkFU1Oc-nqOo5PPZfRt00u3-1v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegetable-Raita.jpg,
Roast,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roast,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roast,",,,,,
Roasted Papad,ProductType,3,"Inventory,Food,Restaurant,Roast,Vegeterian,",10,,https://drive.google.com/file/d/1of1vgMY8AXJeDPdUGKu4-2fJb9nwbbQ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastedPapad.jpg,
Fry Papad,ProductType,4,"Inventory,Food,Restaurant,Roast,Vegeterian,",15,,https://drive.google.com/file/d/1CXp-AUOHGYhoMisfi_jKPGpu_ezSeqan/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FryPapad.jpg,
Masala Papad,ProductType,5,"Inventory,Food,Restaurant,Roast,Vegeterian,",20,"papad,oil,onion,tomato,sev,pinch chaat masala,pinch chilli powder",https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Nageli Papad,ProductType,6,"Inventory,Food,Restaurant,Roast,Vegeterian,",20,, ,,
