label,nodeType,order,path,price,description,ingredients,link,imageLink
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,
Jeera Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",80,,"½ cup basmati rice,  oil,½  salt,½  salt,  coriander,water,etc",https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg
Sadha Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",70,," cup Rice, cups Water,  Oil (optional),  Salt (optional)",https://drive.google.com/file/d/1D3wmv9UZUbgrf6ybYHw0wvdfW8P4SqF8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SadhaRice.jpg
Veg Pulav,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,,,https://drive.google.com/file/d/1JVN_maOr1Clvt-SlU51QylwBcZng4liR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPulav.jpg
Namdev Rice,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",100,,,https://drive.google.com/file/d/1egVyzEE337E6PALyhgpLuHqJ0uV5nMyK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NamdevRice.jpg
Masala Rice,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,,"  ghee,  mustard,  cumin / jeera,½  saunf / fennel,pinch asafoetida / hing,few curry leaves,½  ginger garlic paste,½ onion, tomato ,½ carrot,  peas / matar, beans ,¼ capsicum,¼  turmeric,¾  kashmiri red chilli powder,  coriander powder,½  garam masala, cup cooked rice,  salt,  coriander.",https://drive.google.com/file/d/1f42W8I8vF2MKOR1_NEpVKeDqUYYxbwXH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRice.jpg
Veg Fry,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",130,,"Cauliflower- cups cut into bite size florets,Peas-½ cup,Potato- large cubed,Onion- cubed,Capsicum- cubed,Mustard seeds- ,Cumin seeds- ,Coriander powder- tblspn,Garam masala powder- ,Pepper- tblspn or as per taste,Salt to taste,Oil- tblspn,Curry leaves- springs.",https://drive.google.com/file/d/1xUQHyhn_JDX79nnUZwfQudbGvFHId-Bm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/VegFry.jpg
Dum Biryani,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",160,,,https://drive.google.com/file/d/1_q3MS7TleLH2-I70qSgbOqhvwmA8uv9A/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DumBiryani.jpg
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,,
Papad Roast,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,,https://drive.google.com/file/d/1yFuFvc5NyRwFQw2YANuhChLWPXUD23eh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PapadRoast.jpg
Masala Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg
Tandoor,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",10,,,,
Soya Fry,ProductType,7,"Inventory,Food,Restaurant,Roasted,Vegeterian,",70,," cup soya chunks,. to  cups water, pinch salt, inch cinnamon, cloves, green cardamom, cup thinly sliced onions, teaspoon finely chopped ginger, teaspoon finely chopped garlic, to  curry leaves, to  green chillies,½ cup finely chopped tomatoes,¼ teaspoon turmeric powder.",https://drive.google.com/file/d/1v5HSF7DzVTaXwJtLz3vWNCHYpiPxwgAH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/SoyaFry.JPG
Soya Roast,ProductType,8,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,," cups soya chunks, onions (sliced), green chilies (slit),  ginger garlic paste,  chili powder,¼ teaspoon turmeric powder,  coriander powder,½  chicken masala, sprigs curry leaves,  sliced coconut pieces,  mustard seeds,salt (as required),oil (as required).",https://drive.google.com/file/d/1OZ4VozviEizrWdhKkESKrTxcdwTHmUtw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/SoyaRoast.jpg
Matki Fry,ProductType,9,"Inventory,Food,Restaurant,Roasted,Vegeterian,",70,,",cup Ankurit moth,/ cup Onion chopped,/ cup Tomato chopped,  Green chilli chopped,/  Turmeric powder,  Coriander chilli powder  oon,as per taste Salt, cup Water,  Coriander,  Oil.",https://drive.google.com/file/d/1wRz1Wq71HsdPwf6VK_T6eNbhILB5XxLr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MatkiFry.jpg
Chana Fry,ProductType,10,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1RFS1DNPZQpWE-68Jhzmt8L7N6myxbdTT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChanaFry.jpg
Chana Roast,ProductType,11,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1VwIaIOqpwZcXMFxcjxhg4ORhmIWHfk3Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChanaRoast.jpg
Green Peas Fry,ProductType,12,"Inventory,Food,Restaurant,Roasted,Vegeterian,",70,,,https://drive.google.com/file/d/1Hr8ztF92nJfQjpSmi7y2FQp6nu-evO40/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenPeasFry.jpg
Green Peas Roast,ProductType,13,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1OVtA1QhP_BF2UsebaO5PYv3EdwyUHpmF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenPeasRoast.jpg
Kanda Pakoda,ProductType,14,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,," grams onion, chilli ,  coriander,  chilli powder,¼  turmeric,¼  cumin powder,¼  ajwain,  ginger paste,¾  salt,½ cup besan / gram flour,¼ cup rice flour,oil (for frying).",https://drive.google.com/file/d/1clYZjpb4gur6hHQAigvPsDg4bearEZkd/view?usp=sharing,PaneerSagwala
Veg Pakoda,ProductType,15,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1nZECSaGTjOsbjZFaCg0dQdISLgxim1qT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Pakoda.jpg
Chilli Cut Pakoda,ProductType,16,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1IwEFAhrcfKvdgWoGT55sWrpc_I-kYk0T/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillicutPakoda.jpg
Paneer Pakoda,ProductType,17,"Inventory,Food,Restaurant,Roasted,Vegeterian,",140,," to  grams Paneer , cup besan, pinch turmeric powder, to  pinches red chili powder, pinch asafoetida (hing), to  pinches Garam Masala,½ teaspoon carom seeds (ajwain),⅔ to ¾ cup water or as required.",https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg
Finger Chips,ProductType,18,"Inventory,Food,Restaurant,Roasted,Vegeterian,",70,,,https://drive.google.com/file/d/1WqsZvM7FYMNNTf5L-ia1UO8zPhtnxOAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FingerChips.jpg
Lasoon Fry,ProductType,19,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1d74gru4fRIbb9ormLzmCuGkmvCocbZU3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LasoonFry.jpg
Shevga Fry,ProductType,20,"Inventory,Food,Restaurant,Roasted,Vegeterian,",80,,,https://drive.google.com/file/d/1f7PbcO_3bQCFZTl4CwK3BRaN7dNTFqkR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevga-Fry.jpg
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,,
Soya Chilli,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,," cup water,½  salt, cup soya chunks,  curd / yogurt,½  ginger garlic paste,¼  pepper (crushed),½  kashmiri red chilli powder,¼ cup corn flour,oil for frying, clove garlic, green chilli ,  spring onion,  onion , cubes capsicum,    tomato sauce,   vinegar,    soy sauce,   chilli sauce,¼    salt,    corn flour,¼  cup  water.",https://drive.google.com/file/d/1nnPDBGG0RqbB6OaJo9J3RUDgc1w2fAiP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/SoyaChilli.jpg
Mushroom Chilli,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,"½ cup maida / plain flour / all purpose flour,¼ cup corn flour,¼  kashmiri red chilli powder / lal mirch powder,¼  pepper,¼  pepper,¼  salt,½ cup water, mushroom (halves),oil for deep frying,  oil, clove garlic, inch ginger, green chilli,  spring onion,¼ capsicum,  tomato sauce,  chilli sauce,  vinegar,  soy sauce,¼  pepper,¼  sugar,¼  salt,  corn flour,  water.",https://drive.google.com/file/d/1U0ZgiXdil7TP99NMF9TVpI2cA0l0qfft/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomChilli.jpg
Chana Chilli,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,,https://drive.google.com/file/d/1YNDltsa5KWAs1klYgJSDUSiDjC_377yJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaChilli.jpg
Paneer Chilli,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,"- cubes Paneer,  Corn Flour,  Maida,/  Black Pepper,  Salt,/ cup Water,  Oil,  Garlic,  Ginger, nos Green Chillies, nos Onion, nos Green Capsicum, nos Red Capsicum,/  Red Chilli Sauce,  Soya Sauce,/  Vinegar.",https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg
Paneer 65,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",160,," grams Paneer , tablespoon Rice Flour, tablespoon gram flour (besan), tablespoon cornstarch, teaspoon green chili paste, teaspoon garlic paste, teaspoon ginger paste,½ teaspoon red chili powder,¼ to ½ teaspoon Garam Masala,¼ teaspoon lemon juice , tablespoons oil –,salt as required, tablespoons finely chopped onions, to  green chilies ,½ teaspoon finely chopped ginger,½ teaspoon finely chopped garlic, to  dry red chilies , to  pinches salt.",https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg
Tandoor Paneer Tikka,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",200,,,https://drive.google.com/file/d/1EUV3m0Hj6Li8p6wg1d-W1l6-fGFaS31f/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/TandoorPaneerTikka.jpg
Chinese,ProductClass,10,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Chinese.jpg
NonVegeterian,ProductLine,11,"Inventory,Food,Restaurant,Chinese,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Vegeterian,ProductLine,12,"Inventory,Food,Restaurant,Chinese,",,,,,
Chicken Chilli,ProductType,13,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",100,," chicken breasts, teaspoon salt,½ teaspoon pepper, egg, beaten,¾ cup flour( g), green pepper, sliced, red pepper, sliced,",https://drive.google.com/file/d/1zccr03DUmOBDqoID5-I1IkcG9nR33fue/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenChilli.jpg
Chicken 65,ProductType,14,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",100,," chicken Pcs , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1KiB00yMYljrQJTd8pi_-yERqqS-9omgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chicken65.jpg
Chicken Tikka,ProductType,15,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",100,,,https://drive.google.com/file/d/1jQaGGC76Aoq-iZGYlpkm9jvyTxErR0Aj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikka.jpg
Chicken Tandoor Full Boiler,ProductType,16,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",600,,,https://drive.google.com/file/d/1Hyg0OdlzWc9QU53gpbbPKMAg-5iR24Bt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChickenTandoorBoiler.jpg
Chicken Tandoor Half,ProductType,17,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",300,,,https://drive.google.com/file/d/1Hyg0OdlzWc9QU53gpbbPKMAg-5iR24Bt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChickenTandoorBoiler.jpg
Chicken Boti Kabab,ProductType,18,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",150,,,https://drive.google.com/file/d/1Jqgt-8-FABgMkhCzM89Xgjo-3UCGoTtR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChickenBotiKabab.jpg
Dum Murga,ProductType,19,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",800,,,https://drive.google.com/file/d/1nwSi9lngBaugNt5dG_cSIOJShCAy5R-b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/dummurga.jpg
Breakfast,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Breakfast.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Breakfast,",,,,,
Vegeterian,ProductLine,,"Inventory,Food,Restaurant,Breakfast,",,,,,
Boiled Egg,ProductType,3,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",15,,,https://drive.google.com/file/d/1I1fvjXIdn4TF_zzPff_NW7gxDvjVSW-o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BoiledEgg.jpg
Boiled Fry,ProductType,4,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",20,,,https://drive.google.com/file/d/1hkVIybsCvcTpgJgWn63uCsbKmco_S_BG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/BoiledFry.jpeg
Omlett,ProductType,5,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",60,,"""Egg - nos,small Onion  nos,chillies  nos,salt.
",https://drive.google.com/file/d/19oJBvka1bLryUwAC3ib4Ak41JURxv7YM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/Omlett.jpg
Anda Bhurji,ProductType,6,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",70,,,https://drive.google.com/file/d/1wi9l6ECzOYiNdYtzPD6dpatQrKA0pKSR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaBhurji.jpg
Boiled Bhurji,ProductType,7,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",70,,"""Chop Green Chili  nos,Chop Garlic Cloves  nos,Chop Green Dhaniya  ,
Salt,to taste  ,Red Chili Powder / ,Haldi  pinch,Garam Masala  pinch,Milk  ,Eggs  nos",https://drive.google.com/file/d/1hJvr8Y0251yyBIayebqfdy2tYt5JOQB3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BoiledBhurji.jpg
Half Fry,ProductType,8,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",60,,#NAME?,https://drive.google.com/file/d/1jE7Tf43Ju2_5P-UHRFVKLvrx0PL6MTy_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HalfFry.jpg
Non Veg Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/1l48Bw9QE_ftAGXNJZ8ierI_m81fWPtdk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/NonVegEntree.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Non Veg Entree,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Non Veg Entree,",,,,,
Chicken Fry,ProductType,4,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",140,,"salt / ,Oil  ml,onion  ,ginger  ,Chilly  ,
Pepper powder / ,chicken masala / ,Chicken  .",https://drive.google.com/file/d/1mWmrLNgJfrNpnzlbAzFVibM_tkVFr_ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFry.jpg
Chicken Roast,ProductType,5,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",140,,,https://drive.google.com/file/d/1_2ioZ2iJUQoMFs82njgSzHgNZddOQtlY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenRoast.jpg
Chicken Lapeta,ProductType,6,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",140,,,https://drive.google.com/file/d/1IAN_u53Nx3sgkcuN1RbmJb88rxcHmTzs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapeta.jpg
Mutton Fry,ProductType,7,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,"salt / ,Oil  ml,onion  ,ginger  ,Chilly  ,
Pepper powder / ,chicken masala / ,Mutton ",https://drive.google.com/file/d/19UlcaHpNTF7E8S6xFlTvhyUuq3L1fZAq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonFry.jpg
Mutton Roast,ProductType,8,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,"Garlic Cloves,crushed  nos,ginger  inch,Whole Garam Masala  ,
Bay Leaf  nos,Black Pepper Corns - nos,Ghee  ,Onion,big,sliced  nos,Atta  ,Sugar / ,Mutton Boneless  

",https://drive.googlhttps://drive.google.com/file/d/1043hKbfvZ_d7gnSlFrg-QM9JL6R2nii7/view?usp=sharinge.com/file/d/1UwfNcMtmAMtZX-3Y6TvfUn3tpvJK-dnZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonRoast.jpg
Mutton Lapeta,ProductType,9,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1tjF1qRWH5WNXuSK7LBxRrKGKkV2CAIpn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonLapeta.jpg
Macchi Fry,ProductType,10,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",130,,,https://drive.google.com/file/d/1ZXUC9MKZN7NlV6dJCYwlGnNFHWoYhRs0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/MacchiFry.jpg
Macchi Roast,ProductType,11,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",130,,,,
Macchi Lapeta,ProductType,12,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",130,,,,
Chicken Handi Full Gawran,ProductType,13,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",800,," Chicken kg, finely chopped Onions, finely chopped Tomato, slit Green chilies,/ cup Curd / Yogurt,   Ginger-Garlic paste,  Garam masala,  Red chili powder,  Coriander powder,/  Turmeric powder,Salt to taste,  Oil.",https://drive.google.com/file/d/1HNxldnIGi2zi5LuPL8PGUEwdt1Y5VtP5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/ChickenHandiFullGawran.jpg
Chicken Handi Half,ProductType,14,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",400,," Chicken , finely chopped Onions, finely chopped Tomato, slit Green chilies,/ cup Curd / Yogurt,   Ginger-Garlic paste,  Garam masala,  Red chili powder,  Coriander powder,/  Turmeric powder,Salt to taste,  Oil.",https://drive.google.com/file/d/1XLzwK9SmXm48SjgSpen2LYnKWNg5f2Pv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiHalf.jpg
Chicken Curry,ProductType,15,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",140,,", handful mint, tablespoon yoghurt (curd), teaspoon red chilli powder, black cardamom, tablespoon garlic paste, teaspoon coriander powder,/ cup onion, tablespoon mustard oil, teaspoon turmeric, green cardamom, teaspoon ginger paste, teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1dU5-tSB4k1PcuEGJMCv4sWBNDgUrp2y5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCurry.jpg
Chicken Masala,ProductType,16,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",140,,"  Chicken,  coriander powder, onions thinly sliced,  Garlic paste,salt as required,  ghee, cup water,  ghee,½ cup Yoghurt,  Ginger Paste,  red chilli powder,
 Tomatoes finely chopped,  Garam masala powder,½  turmeric,etc.",https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Chicken Moghlai,ProductType,17,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",160,,,https://drive.google.com/file/d/1FXNYAP5T3cePQsfjCXzuDjF2INfN53JO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMoghlai.jpg
Mutton Handi,ProductType,18,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",900,," kilograms lamb, handful mint, tablespoon yoghurt (curd), teaspoon red chilli powder, black cardamom, tablespoon garlic paste, teaspoon coriander powder,/ cup onion, tablespoon mustard oil, teaspoon turmeric, green cardamom, teaspoon ginger paste, teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1cDgJjzfBznwA7SQ2sVr2-m7bkYjS25MQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandi.jpg
Mutton Handi Half,ProductType,19,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,Mutton Handi,",450,," Chicken , handful mint, tablespoon yoghurt (curd), teaspoon red chilli powder, black cardamom, tablespoon garlic paste, teaspoon coriander powder,/ cup onion, tablespoon mustard oil, teaspoon turmeric, green cardamom, teaspoon ginger paste, teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1rSZt2OdDaPDJaxpteehvbb3EICXF11Ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandiHalf.jpg
Mutton Curry,ProductType,20,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,"""  Mutton,  coriander powder, onions thinly sliced,  Garlic paste,salt as required,  ghee, cup water,  ghee,½ cup Yoghurt,  Ginger Paste,  red chilli powder, Tomatoes finely chopped,  Garam masala powder,½  turmeric,etc.""",https://drive.google.com/file/d/1CP3wcgWMWMVL_sPTGa280Id7ztTSw8-C/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonCurry.jpg
Mutton Masala,ProductType,21,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1-4YOHkbknBQIIukm4yZwJM6f8unGYrqS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonMasala.jpg
Macchi Handi,ProductType,22,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",700,,,,
Macchi Half Handi,ProductType,23,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",350,,,,
Macchi Curry,ProductType,24,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",130,,,https://drive.google.com/file/d/1idcNBOX5hpJ_7_NEnJS2bzRUVv_NNIyi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MacchiCurry.jpg
