label,nodeType,order,path,price,link,imageLink,description
Paneer Kalimire,ProductType,70,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1n9xQwNsglfcu_8JD6NbXGhF3qlyFJmDn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerKalimire.jpg,
Paneer Lahori,ProductType,71,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1cTkxKH69uxNyaMklaqdoVmAISpPC9tzt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerLahori.jpg,
Paneer Peshwari,ProductType,72,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1FwhxTbADa65CAc7xxFgfEulqo4PRZTnd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPeshwari.jpg,
Paneer Butter Masala,ProductType,73,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1hxW4pcTbsHP6Ql9I_VfGsXwGKF6m006R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,
Paneer Kedari,ProductType,74,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1YKvCCq4rGu0fmUP0BKn_kZNPAXmi_H9g/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerKedari.jpg,
Paneer Tawa,ProductType,75,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1LNzpB1mTqasSQtUS9DyyHJnbqKkLlmeD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTawa.jpg,
Paneer Kolhapuri,ProductType,76,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1-J-2JnzyS-Oe3Ngjai14xQnDzBM_v3Da/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKolhapuri.jpg,
Paneer Handi,ProductType,77,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/16FIXd77bHP3EkwponZbxdiXpg0NC_-Vi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHandi.jpg,
Paneer Dilruba,ProductType,78,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/1x7dpKVyHuVcC4LsR-3n3alV7jULuOqzH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerDilruba.jpg,
Paneer Patiyala,ProductType,79,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/1Qo49vPHnwNLKiiUxNnE9U3-FBF0_wAkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPatiyala.jpg,
Paneer Kaju Masala,ProductType,80,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1AGNrAkqtM6JP5SPTBrIrjqgW4lHKZBeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKajuMasala.jpg,
Paneer Makhanwala,ProductType,81,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1r7_prfnhHQIeiHyzivAgNopjDo5cVYRF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMakhanwala.jpg,
Paneer Palak,ProductType,82,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1P1n-85_iUwroGyq6OtVU04Y9q19iKe7T/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPalak.jpg,
Paneer Do Payaza,ProductType,83,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1UEuy5GM8k4unf6cNHO6yTwtpSNYDxd3t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerDoPayaza.jpg,
Paneer Toofani,ProductType,84,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1O3z_88ickTVkb3oTDYZ-W87kWbaryaF2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerToofani.jpg,
Paneer Bhurji,ProductType,85,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1LZZA3_svXkXtLnQWAZxfqenp_2-30QI-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerBhurji.jpg,
Paneer Rajwadi,ProductType,86,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1M90IcPwfgZLt86mLw6PYogY4xI56RRCM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerRajwadi.png,
Shahi Paneer,ProductType,87,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/15ewjBYijJzsvJfnokYZXpXVvYnSXO8Qs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ShahiPaneer.jpg,
Paneer Hyderabadi,ProductType,88,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1JncF2MHWmhC7EuWmS8Co4PzS3tiZesZe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHyderabadi.jpg,
Mutter Paneer,ProductType,89,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1huDNxCZ-qNC4fo-BTry7L1bsN4vjlnfl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MutterPaneer.jpg,
Paneer Jawalamakhi,ProductType,90,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1wwyWZBQdoPbcURi_IWVj1gy0S3MRJ4CL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerJawalamakhi.jpg,
Paneer Dirgi Dolma,ProductType,91,"Inventory,Food,Restaurant,Entree,Vegeterian,",230,https://drive.google.com/file/d/1rqtKDjY-bpfg2RDUuVQU3nEABcaUVxVc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerDirgiDolma.jpg,
Paneer Mini Kofta,ProductType,92,"Inventory,Food,Restaurant,Entree,Vegeterian,",210,https://drive.google.com/file/d/1K9voFcKfUCbyFD5RiQmQn5jI6D3apJzw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerMiniKofta.jpg,
Paneer Kofta,ProductType,93,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/1KcYDcZ4QMe9pvL3rJhN3-ef5umFHRmhR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKofta.jpg,
Baigan ,ProductType,94,"Inventory,Food,Restaurant,Entree,Vegeterian,",450,,,
Baigan Half Handi,ProductUnit,95,"Inventory,Food,Restaurant,Entree,Vegeterian,Baigan,",230,https://drive.google.com/file/d/1eXL46Z_2GzUL0wg3--RiCRm-CGg9yU1t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BaiganHalfHandi.jpg,
Baigan Full Hnadi,ProductUnit,96,"Inventory,Food,Restaurant,Entree,Vegeterian,Baigan,",450,https://drive.google.com/file/d/1TLPy8f3aEYY-VSWOpTM4m8z1DgBEJrAe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BaiganFullHandi.jpg,
Shevga ,ProductType,97,"Inventory,Food,Restaurant,Entree,Vegeterian,",550,,,
Shevga Half Handi,ProductUnit,98,"Inventory,Food,Restaurant,Entree,Vegeterian,Shevga,",280,https://drive.google.com/file/d/1xKWwgzI4o16FnZ6VV1mAvPxl6oxEx7RZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ShevgaHalfHandi.jpg,
Shevga Full Handi,ProductUnit,99,"Inventory,Food,Restaurant,Entree,Vegeterian,Shevga,",550,https://drive.google.com/file/d/1pZtRzoTwqZ9kt06CtaulH3qNNLGZJc4X/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ShevgaFullHandi.jpg,
Mushroom ,ProductType,100,"Inventory,Food,Restaurant,Entree,Vegeterian,",580,,,
Mushroom Half Handi,ProductUnit,101,"Inventory,Food,Restaurant,Entree,Vegeterian,Mushroom,",290,https://drive.google.com/file/d/1dkobR1EW9GGwtGTPf81p603MGzYwovGD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MushroomHalfHandi.jpg,
Mushroom Full Handi,ProductUnit,102,"Inventory,Food,Restaurant,Entree,Vegeterian,Mushroom,",580,https://drive.google.com/file/d/1LyXKxxWTmNYPGmIDznuVnhFLO30t8_jB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MushroomFullHandi.jpg,
Mix Veg ,ProductType,103,"Inventory,Food,Restaurant,Entree,Vegeterian,",480,https://drive.google.com/file/d/1p7bT51USjc_Db-VyEoXPpTFRSSeFaHhu/view?usp=sharing,,
Mix Veg Half Handi,ProductUnit,104,"Inventory,Food,Restaurant,Entree,Vegeterian,Mix Veg,",250,https://drive.google.com/file/d/1ZKZtxqmA_TOr-rViFSUGfmr5leFyZTOX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MixVegHalfHandi.jpg,
Mix Veg Full Handi,ProductUnit,105,"Inventory,Food,Restaurant,Entree,Vegeterian,Mix Veg,",480,https://drive.google.com/file/d/1iucUI5SIbMOH4OBuk_c9fbu299jhug6O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MixVegFullHandi.jpg,
Paneer Handi,ProductType,106,"Inventory,Food,Restaurant,Entree,Vegeterian,",600,https://drive.google.com/file/d/16FIXd77bHP3EkwponZbxdiXpg0NC_-Vi/view?usp=sharing,,
Paneer Half Handi,ProductUnit,107,"Inventory,Food,Restaurant,Entree,Vegeterian,Paneer Handi,",350,https://drive.google.com/file/d/1Ywe85buopsr7PplRCWfXx9CyAfEgPbqV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerHalfHandi.jpg,
Paneer Full Handi,ProductUnit,108,"Inventory,Food,Restaurant,Entree,Vegeterian,Paneer Handi,",600,https://drive.google.com/file/d/1WiJ5ySK4iJg7tkKUNia71VJJ45Omk5sN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerFullHandi.gif,
Dal Fry,ProductType,109,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,
Dal Tadka,ProductType,110,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,
Butter Dal Fry,ProductType,111,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1BgEdfz1Yr29_ISbzBVk6eQVr9v_-bZHO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterDalfry.jpg,
Dal Kolhapuri,ProductType,112,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1xrOq7mnzkFDeljYtoKkbDC4HMKFbZsJH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKolhapuri.jpg,
Dal Methi,ProductType,113,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1nq9PyofwK5-hx9Dl-eJYxx9rubFxJeiX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalMethi.jpg,
Dal Palak,ProductType,114,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1g_Mioux3e6z1OOkqVDYIDisygH6as6td/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/dalpalak.jpg,
Dal Moglai,ProductType,115,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1C0K3q9kt_2QtKoJuF4zDvPjBJnjpOHAS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/DalMoglai.jpg,
Paneer Chilly,ProductType,116,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1kCqkt77Pxcbez6FkI0cGxMSwSl6KLsdx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilly.jpg,
Veg Chilly,ProductType,117,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1uajZYs-SoWFHXgfHEpp9emy3K1lt9Hkp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegChilly.jpg,
Baby Corn Chilly,ProductType,118,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1AyA_tDDEGsGg5SB6Rb196AJBQKz4Q67y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BabyCornChilly.jpg,
Soyabean Chilly,ProductType,119,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1lvyqgd8UAqcAO43z_qJcnOt32Wo24JxS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SoyabeanChilly.jpg,
Veg Manchurian,ProductType,120,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Gobi Manchurian,ProductType,121,"Inventory,Food,Restaurant,Entree,Vegeterian,",90,https://drive.google.com/file/d/1mgG8Dsqth64ofBMGNjgKK3jCOuEAatZF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiManchurian.jpg,
Paneer Manchurian,ProductType,122,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg,
Veg 65,ProductType,123,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1vNWQi-EBkMH-6PuGayKQApq8nSpw6IHV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg65.jpg,
Gobi 65,ProductType,124,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,https://drive.google.com/file/d/1bDOLjyg_CzjwrGOijGJZJ1w-Aqy2eLKh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Gobi65.jpg,
Mushroom Chilly,ProductType,125,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1WAhzUSicYMIiq23onAGlgbbxsfYvizP5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomChilly.jpg,
Mushroom 65,ProductType,126,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1bJ-A8uTjILB-X4-AvGlb5xjqKwvEMhBk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mushroom65.jpg,
Mushroom Manchurian,ProductType,127,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1h9mq-N1nat_cG5ELIeoeIHppq06tVhlv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomManchurian.jpg,
Veg Spring Roll,ProductType,128,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1B6jABivt6vPzdMLxzUamh_sH58-CN1Nl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Spring-Roll.jpg,
Veg Crunchy,ProductType,129,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1JbF4IP87oga3A6abBI1p2fKiscph9msu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCrunchy.jpg,
Veg Lancher,ProductType,130,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,,
Paneer Sathe,ProductType,131,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1XELkp1FC5g60U3Rn-I1CnmnFy7OW5kxJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSathe.jpg,
Paneer 65,ProductType,132,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg,
Veg Thali,ProductType,133,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/17SImYGyNetoMiFrtd944cixjmKeGsFoF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegThali.jpg,
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,
Tandoor Roti,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,https://drive.google.com/file/d/1gDQg6_Ros55CTHyexhyK3c2jnksU5kWU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoor-Roti.jpg,
Chapati,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,https://drive.google.com/file/d/1BCZG8M0F-__45K4lUhTp357cF_FXpX8k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chapati.jpg,
Bajri Bhakari,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,https://drive.google.com/file/d/1TYq_jaDMLZRC_CPpDEAPyvLje0PFTpNT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BajriBhakari.jpg,
Jawar Bhakari,ProductType,7,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,https://drive.google.com/file/d/1BQiof3Hvhb7Lnk_6avFtMyMCSpoRmr9i/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/JawarBhakari.jpeg,
Butter Roti,ProductType,8,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,https://drive.google.com/file/d/1PNULLWY7VuyeG2a34qt5BEKw-7DMFTNG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterRoti.jpg,
Butter Chapati,ProductType,9,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,https://drive.google.com/file/d/1caizJDjMx1SJWxFLCQo3mIbbJRJ5ynbR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterChapati.jpg.crdownload.jpg,
Naan,ProductType,10,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",25,https://drive.google.com/file/d/1HGpowHCtwGjO9lQu_UGtIBIw8scvg48S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Naan.jpg,
Butter Naan,ProductType,11,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",35,https://drive.google.com/file/d/1MtQMs3CTx3V8aidYwZMPC4fkYQr9cYrr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterNaan.jpg,
Garlic Naan,ProductType,12,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",40,https://drive.google.com/file/d/1ZrjzImNdtXyFGwa8e1Mzd7oH4glw7hFg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GarlicNaan.jpg,
Kulcha,ProductType,13,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",45,https://drive.google.com/file/d/1UiYj7XmI0co1RiWilUv__5eUoEp2_YB_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Kulcha.jpg,
Aloo Paratha,ProductType,14,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",70,https://drive.google.com/file/d/1-e7xl7ssjjkFNLd1vWJF_Hp9o9FVEZyS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooParatha.jpg,
Paneer Paratha,ProductType,15,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",80,https://drive.google.com/file/d/1I-rBvyFffhbWe6DuK4DOPx_Y3S66DnHx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerParatha.jpg,
Butter Kulcha,ProductType,16,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",40,https://drive.google.com/file/d/11DOuIe86RXOgEGTqVwSJtZUPheewt2Ih/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterKulcha.jpg,
Misal Roti,ProductType,17,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",40,,,
Gobi Paratha,ProductType,18,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,https://drive.google.com/file/d/1uqbx4hCNGeRIN4jAJB08rBOx_77Fxkk1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiParatha.jpg,
Stuff Paratha,ProductType,19,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",60,https://drive.google.com/file/d/1XAKQMQRdB-cVY_nFVSJJJy4TfxnwqajT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/StuffParatha.jpg,
Basket Roti,ProductType,20,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",280,https://drive.google.com/file/d/126L_TW9PYLKKEL4EPxti1mAkukP_MrkD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BasketRoti.jpg,
Methi Paratha,ProductType,21,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,https://drive.google.com/file/d/1zvhzWxgtU9sOTyppwxD2W6uARbSsztg6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiParatha.jpg,
Lacha Paratha (Veet),ProductType,22,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",40,https://drive.google.com/file/d/1N8GyCCYroHgFe2ZPHhKxgETe0VzlEKT3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/LachaParathaVeet.jpg,
Veet Tandoor Roti,ProductType,23,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,https://drive.google.com/file/d/11XB9Z8OqroJegByrR2Y3LkGvYMazGKjS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VeetTandoorRoti.jpg,
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,
Veg Biryani,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",140,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Paneer Biryani,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",150,https://drive.google.com/file/d/1GJ0GQtWNHrDfVgW8xKFItYLqYTmbzJLe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerBiryani.jpg,
Chicken Biryani,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",160,https://drive.google.com/file/d/1t_vJcJvBj1doCQPhohH0pwo72xfAG-wI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryani.jpg,
Mutton Biryani,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",170,https://drive.google.com/file/d/1LoNGcmv8OAlfx8Ryh7Fqaz3YxRdO0wAS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonBiryani.jpg,
Egg Biryani,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",140,https://drive.google.com/file/d/1QIFm56UM3FSl48MPmlJdBchMJuhyRkCs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/EggBiryani.jpg,
Hyderabadi Biryani,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",180,https://drive.google.com/file/d/1s1mIts8jTT_r47i4wHeb837ZpsrcMFnv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HyderabadichickenBiryani.jpg,
Veg Sherva Wati,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",20,,,
