label,nodeType,order,path,price,description,ingredients,link,imageLink
Butter Scotch Ice Cream,ProductType,16,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1-a-q4go2bkH7WxUIstGJa2gEK6yx79bI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterscotchIceCream.jpg
Chocolate Lassi Ice Cream,ProductType,17,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1NmfO26ow88Uefr1er389x8HeZRhJu3rl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocolateLassiIceCream.jpg
Mango Ice Cream,ProductType,18,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1uqPSpgSPzXUjCg8HRC_bT9Pu8KSeUOT5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoIceCream.jpg
Gulkand Ice Cream,ProductType,19,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1GLWHCPlw1ZrpEtYPrY5ZVxTAeIZpKbM3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/GulkandIceCream.jpg
Pista Ice Cream,ProductType,20,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1hggG4qN2JrwbnRwIwscLWhfMIIp6tzSb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pista-Ice-Cream.jpg
Kaju Kismish Ice Cream,ProductType,21,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1NRPEFISlFCFqWMN-OPwBTvF6kpvY-yRE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/KajuKismishIceCream.jpg
Strawberry Ice Cream,ProductType,22,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1OjhtOcogtVerazjOYpKXg7y_kYaViLP8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StrawberryIceCream.jpg
Vanila Ice Cream,ProductType,23,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1ft5XtMxkzEda406-fIO0XBrbAHsOXfle/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VanilaIceCream.jpg
Rangoli Spl Ice Cream,ProductType,24,"Inventory,Food,Restaurant,Beverages,Vegeterian,",110,,,,
Sitafal Ice Cream,ProductType,25,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1LHiGgpbe8Sis9ZlKaXGJDV3zEHyZMypJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SitafalIceCream.jpg
Family Pack 500gm,ProductType,26,"Inventory,Food,Restaurant,Beverages,Vegeterian,",130,,,https://drive.google.com/file/d/1DysEngZpW19_e7DEfIOFsk5li-BsFomu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/FamilyPack500gm.jpg
Family Pack1kg,ProductType,27,"Inventory,Food,Restaurant,Beverages,Vegeterian,",250,,,,
Mava Kulfi,ProductType,28,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,,,https://drive.google.com/file/d/1MfRv81y07-hv4pRrhoIJ3WaMpBFq43-f/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/MavaKulfi.jpg
Gulkand Kulfi,ProductType,29,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,,,https://drive.google.com/file/d/1kMKymYbSk0sw-gkSxtXmb9jcpH5KMij3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/GulkandKulfi.jpg
Pista Kulfi,ProductType,30,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,,https://drive.google.com/file/d/1jXPZJ8WoXKeHc13KfXcojQZ6KQSp4bUK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pista-Kulfi.jpg
Kesar Kulfi,ProductType,31,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,https://drive.google.com/file/d/1mpuch6F7y8NyR61bRspiN9Gzwgg9q6RK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/KesarKulfi.jpg
Mango Kulfi,ProductType,32,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,https://drive.google.com/file/d/1QdPtaDX8kB-mF71yUaf58vTqePFU3WHk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoKulfi.jpg
Choco Bar,ProductType,33,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,https://drive.google.com/file/d/12P8LORS45RdoQQgcqmKVxstT3OjhxGrp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocoBar.jpg
Choco Bar,ProductType,34,"Inventory,Food,Restaurant,Beverages,Vegeterian,",35,,,https://drive.google.com/file/d/12P8LORS45RdoQQgcqmKVxstT3OjhxGrp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocoBar.jpg
Sitafal Rabadi,ProductType,35,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,,https://drive.google.com/file/d/1EgqGDGngHzE6kz6E5cUqH6KEy3eGmHYJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SitafalRabadi.jpg
Rabadi Shikangi,ProductType,36,"Inventory,Food,Restaurant,Beverages,Vegeterian,",90,,,,
Mango Mastani,ProductType,37,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,," mango, scoops vanilla ice cream,  milk (chilled),nuts,tutti frutti,",https://drive.google.com/file/d/1x1W3-4w0CLGLlbwKYCXVTc1dCDP448KA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoMastani.jpg
Kesar Mastani,ProductType,38,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/11Mf5xWDPzN6k02ccJesP_u45uaRF4b8e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/KesarMastani.jpg
Chocolate Mastani,ProductType,39,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1SofbABMDvQhAQN6Jr5mHXizE0C-mgjJb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocolateMastani.jpg
Pineapple Mastani,ProductType,40,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,,
Strawberry Mastani,ProductType,41,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1-VrZqVxwSpNRlhYrK4cz28hbVT-V4bK-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Strawberry-Mastani.jpg
Pista Mastani,ProductType,42,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1ALwWxYVMMpRyCD7NXuOiLASyT_oQayrZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/PistaMastani.jpg
Mava Mastani,ProductType,43,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1MmaFekK7YLo_0s95967fePSODqj2ZlAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/MavaMastani.jpg
Rabadi Faluda,ProductType,44,"Inventory,Food,Restaurant,Beverages,Vegeterian,",90,,,https://drive.google.com/file/d/1r7zia5dMkXBF6DraulmesIQJrcDEC4EZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/RabadiFaluda.jpg
Sadha Faluda,ProductType,45,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1izK-0a2OCt4r_WOwSjWo4FZsa77-BCF-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SadhaFaluda.jpg
Mango Faluda,ProductType,46,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1ZatpdemvzxLUqFNdTaB2LqsnirpvZ9-p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/MangoFaluda.jpg
Pista Faluda,ProductType,47,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1I-D587nQ3Ld8ljD9NhkxkTqQLUGHDmRE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PistaFaluda.jpg
Strawberry Faluda,ProductType,48,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1_Y8mTZPa4JSBb6S8Boac05jSc-hZX0_1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/StrawberryFaluda.jpg
Chocolate Faluda,ProductType,49,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1bnVF-Sn_ggZR2vXHl2oEAnpT37NvbFVq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocolateFaluda.jpg
Kesar Faluda,ProductType,50,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,,https://drive.google.com/file/d/1tePUxsHXbzM9RqqXow90m-XDD5AHhybZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/KesarFaluda.jpg
Pineapple Faluda,ProductType,51,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,,https://drive.google.com/file/d/17qGmNXkQX1tFWeUulCJgZGFbmNlnH23u/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PineappleFaluda.jpg
Cold Coffee With Ice Cream,ProductType,52,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,,https://drive.google.com/file/d/1ixG-19xuTet6etiV_HGmXGeen2fqVazw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffeeWithIceCream.jpg
Cold Coffee,ProductType,53,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,"  instant coffee,  warm water, to   raw sugar or add as required,  whole milk cold or chilled, to  ice cubes or as needed optional.",https://drive.google.com/file/d/12q3woJzjR7FpBQfmLThIsX0ExUZ8wRPo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffee.jpg
Shakes,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Shakes.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shakes,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Shakes,",,,,,
Badam Shake,ProductType,4,"Inventory,Food,Restaurant,Shakes,Vegeterian,",40,,"   milk, almonds,  low calorie sweetener,  green cardamom powder,   custard powder,A pinch of saffron,  fresh cream.",https://drive.google.com/file/d/1yuiFYnfX8zdFzNxbludbOv29szU4cvAh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BadamShake.jpg
Anjeer Shake,ProductType,5,"Inventory,Food,Restaurant,Shakes,Vegeterian,",50,," Dried figs,  Milk,  scoops Ice cream.",https://drive.google.com/file/d/1vcwHowDMy32OxL-aDKL-b3__08lPI0uf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/AnjeerShake.jpg
Fruit Salad,ProductType,6,"Inventory,Food,Restaurant,Shakes,Vegeterian,",40,,,https://drive.google.com/file/d/1kYhYOMSfljm_u87hykH_87E_eg0zapEw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FruitSalad.jpg
Mango Shake,ProductType,7,"Inventory,Food,Restaurant,Shakes,Vegeterian,",50,," ripe mangoes,    milk ,  sugar or maple syrup optional, handful ice ,",https://drive.google.com/file/d/1GuSXG_n0eiI0Wv_5z5lA4V93edCGPgOl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoShake.jpg
Chocolate Shake,ProductType,8,"Inventory,Food,Restaurant,Shakes,Vegeterian,",50,,,https://drive.google.com/file/d/1vd3hiiVRRj69WGpVL156_sxW22aFsHkp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateShake.jpg
Pineapple Shake,ProductType,9,"Inventory,Food,Restaurant,Shakes,Vegeterian,",50,,"  milk,  pineapple cubes,  vanilla ice cream, slice pineapple, optional, garnish,  whipped cream, optional, garnish.",https://drive.google.com/file/d/1St8ZJbOVaVCb-AJtu0P_x9gDwI2adoKb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PineappleShake.jpg
Strawberry Shake,ProductType,10,"Inventory,Food,Restaurant,Shakes,Vegeterian,",50,,"  strawberries,  milk, to   raw sugar, to  scoops strawberry ice cream.",https://drive.google.com/file/d/1Fdnyc6aGR4CFaJ03M1rjQ0pqahi_lzy3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StrawberryShake.jpg
Oreo Shake,ProductType,11,"Inventory,Food,Restaurant,Shakes,Vegeterian,",60,," Oreo cookies,  vanilla ice cream,  sugar,  milk,  chocolate sauce.",https://drive.google.com/file/d/1e_eFRRnkBekms2_ce6lXpp43RDyRtZQu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OreoShake.jpg
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,,
Masala Dosa,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",50,,"""  parboiled rice,  refined oil,  urad dal,  fenugreek seeds,  salt& For Filling  kilo boiled potato,   sliced onion,  chopped green chilli,  mustard seeds, leaves curry leaves,  turmeric,  watersalt as requiredetc.""",https://drive.google.com/file/d/1_-oVk3t6Cho2sazbziKyWFSIPhSBbfKQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaDosa.jpg
Sadha Dosa,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",40,,"  soaked basmati rice,  grated coconut,  salt,  Water,  sunflower oil,  urad dal,",https://drive.google.com/file/d/10y740RZeqw7IuiPZyDliKr-BVHCg-QYI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/10222/sadhadosa.jpg
Butter Dosa,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,"  Paneer crumbled, Onion, Onion,  Garlic,  Turmeric,  Red chilli powder,  Garam masala powder, Green chilli,  Coriander leaves chopped,Salt As needed.",https://drive.google.com/file/d/1FS7UDjRVGEOjLCoaFIdxiydPupGI1KLQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterDosa.jpg
Paneer Dosa,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,,https://drive.google.com/file/d/1OCz0j13QiBzrGoWeA25GNhpPgvJZ94Kv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerDosa.jpg
Uttapam,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",60,,"Dosa batter  ,Onions  ,Tomatoes  ,Green Chili  ,Salt to taste,Chaat masala  .",https://drive.google.com/file/d/1oVRdOvjT4AJpZwdx2CRyfbOOHgeLd9Ve/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery20220203/Uttapam.jpg
Paneer Uttapam,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,,https://drive.google.com/file/d/14vVBzPJmchJAWXzuw7ExP1QmdA44U3BO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerUttapam.jpg
Butter Uttapam,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,,https://drive.google.com/file/d/1_j0rDQNnGJ7X3C37GR5Tfb_DzTdP279t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/ButterUttapam.jpg
Masala Uttapam,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,,https://drive.google.com/file/d/1gryGq86cALDsUcPaNlXyiMAtKy7F7Ls8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/MasalaUttapam.jpg
Chinese Bhel,ProductType,12,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,"noodles fried  ,onion sliced  ,capsicum cut into fine slices  ,powder sugar   ,tomato sauce   ,lemon juice  ,red chilli powder  ,pepper powder  ,chopped coriander leaves  ,salt  ,roasted ground nuts  ",https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg
Chinese Choppsy,ProductType,13,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,""" Capsicum,  green onion,  cabbage,  tomato sauce,  Chili sauce,  cornstarch,  oil for deep frying, packet noodles taste maker, carrot""",,
American Choppsy,ProductType,14,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,,https://drive.google.com/file/d/1vDdFu1RXvNeHVG82si8t4bQQJp1Ucw6X/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/AmericanChoppsy.jpg
Veg Lolipop,ProductType,15,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,,,https://drive.google.com/file/d/1j4XskVsyWexf_t2k5kwlXKabSsGzfjrR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegLolipop.jpg
Aloo Chilli,ProductType,16,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,,https://drive.google.com/file/d/1QKn9OSY-3cXZh67qeiGTT3_mB0U6Stwe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/AlooChilli.jpg
Finger Chips,ProductType,17,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,"potato ( finger chopped),Oil  for deep fry,Salt  ,Black pepper  .""",https://drive.google.com/file/d/1WqsZvM7FYMNNTf5L-ia1UO8zPhtnxOAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FingerChips.jpg
Mushroom Manchurian,ProductType,18,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,""" capiscum,  pieces of ginger, white onion gloves,   green chilli, green onion,  soya sauce,  ketchup,  vinegar,  chilli sauce,  sugar,  black pepper,  salt for curry""",https://drive.google.com/file/d/1h9mq-N1nat_cG5ELIeoeIHppq06tVhlv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomManchurian.jpg
Mushroom Chilli,ProductType,19,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,"  maida  plain flour  all purpose flour,  corn flour,  kashmiri red chilli powder  lal mirch powder,  pepper,  pepper,  salt,  water, mushroom (halves),oil for deep frying,  oil, clove garlic, inch ginger, green chilli,  spring onion, capsicum,  tomato sauce,  chilli sauce,  vinegar,  soy sauce,  pepper,  sugar,  salt,  corn flour,  water.",https://drive.google.com/file/d/1U0ZgiXdil7TP99NMF9TVpI2cA0l0qfft/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomChilli.jpg
Mushroom 65,ProductType,20,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,,https://drive.google.com/file/d/1bJ-A8uTjILB-X4-AvGlb5xjqKwvEMhBk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mushroom65.jpg
Mushroom Basket,ProductType,21,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,,https://drive.google.com/file/d/1Mr3R5HyLWKJVYVfG4XVNmNBCrA9UXczP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/MushroomBasket.jpg
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Starters,",,,,,
Veg Manchurian Dry,ProductType,4,"Inventory,Food,Restaurant,Starters,Vegeterian,",20,,,https://drive.google.com/file/d/1WUVLy-4rg52XSvwqhUfVZYomOF7VhOB2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/veg-manchurian-dry.jpg
Veg Manchurian Gravy,ProductType,5,"Inventory,Food,Restaurant,Starters,Vegeterian,",70,,,https://drive.google.com/file/d/1wPkxuJ9K-9j-NR_MKQVMCchKSpYneBfK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurianGravy.jpg
Veg 65,ProductType,6,"Inventory,Food,Restaurant,Starters,Vegeterian,",70,,,https://drive.google.com/file/d/1vNWQi-EBkMH-6PuGayKQApq8nSpw6IHV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg65.jpg
Veg Crispy,ProductType,7,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,", Ankurit moth,  Onion chopped,  Tomato chopped,  Green chilli chopped,  Turmeric powder,  Coriander chilli powder  oon,as per taste Salt,  Water,  Coriander,  Oil.",https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg
Onion Pakoda,ProductType,8,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,"  onion, chilli ,  coriander,  chilli powder,  turmeric,  cumin powder,  ajwain,  ginger paste, salt,  besan   flour,  rice flour,oil (for frying).",https://drive.google.com/file/d/1GSiQ3dldo8AURsDTZvnk5venQv5TLYWe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/OnionPakoda.jpg
Aloo Pakoda,ProductType,9,"Inventory,Food,Restaurant,Starters,Vegeterian,",90,,,https://drive.google.com/file/d/1uWwVdDLBut5h078Fs6FNOy_Uq44xxECR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooPakoda.jpg
Paneer Pakoda,ProductType,10,"Inventory,Food,Restaurant,Starters,Vegeterian,",90,," Paneer ,  besan, pinch turmeric powder, to  pinches red chili powder, pinch asafoetida (hing), to  pinches Garam Masala,  carom seeds (ajwain), to  water or as required.",https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg
Soyabean Manchurian,ProductType,11,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,,https://drive.google.com/file/d/1vFKACZGXDoaOOpsdmJ9zhxUP0W83eNpz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SoyabeanManchurian.jpg
Soyabean 65,ProductType,12,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,"  Soyabean ,  Rice Flour,   flour (besan),  cornstarch,  green chili paste,  garlic paste,  ginger paste,  red chili powder, to   Garam Masala,  lemon juice ,  oil –,salt as required,  finely chopped onions, to  green chilies ,  finely chopped ginger,  finely chopped garlic, to  dry red chilies , to  pinches salt.",https://drive.google.com/file/d/1a6xw_9uFk8pfcdc21f45-RGsBENmuNlD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-65.jpg
Soyabean Schezwan,ProductType,13,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,,https://drive.google.com/file/d/1DegsPE3rtXAL0JDBveFbtLHJULE2uFIL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-Schezwan.jpg
Soyabean Chilli,ProductType,14,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,"Soyabean   cubed,Onions:  finely sliced,Capsicum:  sliced,Green chillies: ,Garlic:   finely chopped,Corn flour:   ,Salt:  ,Black pepper powder:  ,Soya sauce:  ,Tomato sauce:  ,Red chilli sauce:  """,https://drive.google.com/file/d/16JREf59QBqZODVgLSOHfRbMQX0HiIpvl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SoyabeanChilli.jpg
Paneer Manchurian,ProductType,15,"Inventory,Food,Restaurant,Starters,Vegeterian,",80,,"""ingredients for Balls : chopped onion  ,chopped green chillies  ,paneer shredded  s,chopped Coriander leaves  ,cornflour  ,salt  ,white papper  ,Ingredients for gravy :oil  ,garlic chopped  ,ginger chopped  """,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg
Paneer Chilli,ProductType,16,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,"""Paneer:   cubed,Onions:  finely sliced,Capsicum:  sliced,Green chillies: ,Garlic:   finely chopped,Corn flour:   ,Salt:  ,Black pepper powder:  ,Soya sauce:  ,Tomato sauce:  ,Red chilli sauce:  """,https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg
